date,retailer,product_key,product_name,category,variant_color,variant_storage,variant_size,variant_connectivity,band,price,stock,url,original_name,method
2026-02-03,Mobile World,apple_watch_series_11_lte_42mm,Apple Watch Series 11 (GPS + Cellular) (GPS) 42mm (GPS),Watch,Unknown,Unknown,46mm,GPS,Dây Thể Thao,10090000.0,Yes,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-series-11-42mm-vien-nhom-day-the-thao,Apple Watch Series 11 GPS 46mm viền nhôm dây thể thao,smart_match
2026-02-03,Mobile World,iphone_13,iPhone 13 512GB Xanh Dương,iPhone,Xanh Dương,512GB,,,,17490000.0,Yes,https://www.thegioididong.com/dtdd/iphone-13,iPhone 13 512GB,smart_match
2026-02-03,Mobile World,iphone_14,iPhone 14 128GB,iPhone,Unknown,128GB,,,,13990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-14,iPhone 14 128GB,smart_match
2026-02-03,Mobile World,iphone_15,iPhone 15 128GB Xanh Lá,iPhone,Xanh Lá,128GB,,,,16990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15,iPhone 15 128GB,smart_match
2026-02-03,Mobile World,iphone_14,iPhone 14 256GB Xanh Dương,iPhone,Xanh Dương,256GB,,,,16690000.0,Yes,https://www.thegioididong.com/dtdd/iphone-14,iPhone 14 256GB,smart_match
2026-02-03,Mobile World,iphone_13,iPhone 13 512GB,iPhone,Unknown,512GB,,,,17490000.0,Yes,https://www.thegioididong.com/dtdd/iphone-13,iPhone 13 512GB,smart_match
2026-02-03,Mobile World,iphone_15_plus,iPhone 15 Plus 128GB,iPhone,Unknown,128GB,,,,18990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15-plus,iPhone 15 Plus 128GB,smart_match
2026-02-03,Mobile World,iphone_15,iPhone 15 128GB Hồng,iPhone,Hồng,128GB,,,,16990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15,iPhone 15 128GB,smart_match
2026-02-03,Mobile World,iphone_14,iPhone 14 256GB,iPhone,Unknown,256GB,,,,16990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-14,iPhone 14 256GB,smart_match
2026-02-03,Mobile World,iphone_13,iPhone 13 512GB Xanh Dương,iPhone,Xanh Dương,512GB,,,,17490000.0,Yes,https://www.thegioididong.com/dtdd/iphone-13,iPhone 13 512GB,smart_match
2026-02-03,Mobile World,iphone_15_plus,iPhone 15 Plus 128GB Xanh Dương,iPhone,Xanh Dương,128GB,,,,19590000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15-plus,iPhone 15 Plus 128GB,smart_match
2026-02-03,Mobile World,iphone_15,iPhone 15 128GB,iPhone,Unknown,128GB,,,,16990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15,iPhone 15 128GB,smart_match
2026-02-03,Mobile World,iphone_14,iPhone 14 256GB,iPhone,Unknown,256GB,,,,16590000.0,Yes,https://www.thegioididong.com/dtdd/iphone-14,iPhone 14 256GB,smart_match
2026-02-03,Mobile World,iphone_15_plus,iPhone 15 Plus 128GB Hồng,iPhone,Hồng,128GB,,,,19590000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15-plus,iPhone 15 Plus 128GB,smart_match
2026-02-03,Mobile World,iphone_15,iPhone 15 128GB Vàng,iPhone,Vàng,128GB,,,,16990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15,iPhone 15 128GB,smart_match
2026-02-03,Mobile World,iphone_13,iPhone 13 512GB,iPhone,Unknown,512GB,,,,17490000.0,Yes,https://www.thegioididong.com/dtdd/iphone-13,iPhone 13 512GB,smart_match
2026-02-03,Mobile World,iphone_15_plus,iPhone 15 Plus 128GB Vàng,iPhone,Vàng,128GB,,,,19590000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15-plus,iPhone 15 Plus 128GB,smart_match
2026-02-03,Mobile World,iphone_14,iPhone 14 256GB Xanh Dương,iPhone,Xanh Dương,256GB,,,,16690000.0,Yes,https://www.thegioididong.com/dtdd/iphone-14,iPhone 14 256GB,smart_match
2026-02-03,Mobile World,iphone_15,iPhone 15 256GB Hồng,iPhone,Hồng,256GB,,,,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15,iPhone 15 256GB,smart_match
2026-02-03,Mobile World,iphone_13,iPhone 13 512GB Xanh Dương,iPhone,Xanh Dương,512GB,,,,17490000.0,Yes,https://www.thegioididong.com/dtdd/iphone-13,iPhone 13 512GB,smart_match
2026-02-03,Mobile World,iphone_15_plus,iPhone 15 Plus 128GB Xanh Lá,iPhone,Xanh Lá,128GB,,,,19590000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15-plus,iPhone 15 Plus 128GB,smart_match
2026-02-03,Mobile World,iphone_14,iPhone 14 256GB,iPhone,Unknown,256GB,,,,16990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-14,iPhone 14 256GB,smart_match
2026-02-03,Mobile World,iphone_15,iPhone 15 256GB Xanh Dương,iPhone,Xanh Dương,256GB,,,,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15,iPhone 15 256GB,smart_match
2026-02-03,Mobile World,iphone_14,iPhone 14 256GB,iPhone,Unknown,256GB,,,,16590000.0,Yes,https://www.thegioididong.com/dtdd/iphone-14,iPhone 14 256GB,smart_match
2026-02-03,Mobile World,iphone_16,iPhone 16 128GB Xanh Lưu Ly,iPhone,Xanh Lưu Ly,128GB,,,,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16,iPhone 16 128GB,smart_match
2026-02-03,Mobile World,iphone_15_plus,iPhone 15 Plus 256GB,iPhone,Unknown,256GB,,,,22590000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15-plus,iPhone 15 Plus 256GB,smart_match
2026-02-03,Mobile World,iphone_15,iPhone 15 256GB,iPhone,Unknown,256GB,,,,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15,iPhone 15 256GB,smart_match
2026-02-03,Mobile World,iphone_14,iPhone 14 256GB Xanh Dương,iPhone,Xanh Dương,256GB,,,,16690000.0,Yes,https://www.thegioididong.com/dtdd/iphone-14,iPhone 14 256GB,smart_match
2026-02-03,Mobile World,iphone_16,iPhone 16 128GB Đen,iPhone,Đen,128GB,,,,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16,iPhone 16 128GB,smart_match
2026-02-03,Mobile World,iphone_15_plus,iPhone 15 Plus 256GB Hồng,iPhone,Hồng,256GB,,,,22590000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15-plus,iPhone 15 Plus 256GB,smart_match
2026-02-03,Mobile World,iphone_15,iPhone 15 256GB Vàng,iPhone,Vàng,256GB,,,,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15,iPhone 15 256GB,smart_match
2026-02-03,Mobile World,iphone_14,iPhone 14 256GB,iPhone,Unknown,256GB,,,,16990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-14,iPhone 14 256GB,smart_match
2026-02-03,Mobile World,iphone_15_plus,iPhone 15 Plus 256GB Vàng,iPhone,Vàng,256GB,,,,22590000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15-plus,iPhone 15 Plus 256GB,smart_match
2026-02-03,Mobile World,iphone_15,iPhone 15 256GB Xanh Lá,iPhone,Xanh Lá,256GB,,,,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15,iPhone 15 256GB,smart_match
2026-02-03,Mobile World,iphone_16,iPhone 16 128GB Hồng,iPhone,Hồng,128GB,,,,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16,iPhone 16 128GB,smart_match
2026-02-03,Mobile World,iphone_14,iPhone 14 256GB,iPhone,Unknown,256GB,,,,16590000.0,Yes,https://www.thegioididong.com/dtdd/iphone-14,iPhone 14 256GB,smart_match
2026-02-03,Mobile World,iphone_15_plus,iPhone 15 Plus 256GB Xanh Dương,iPhone,Xanh Dương,256GB,,,,22590000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15-plus,iPhone 15 Plus 256GB,smart_match
2026-02-03,Mobile World,iphone_16,iPhone 16 128GB Xanh Mòng Két,iPhone,Xanh Mòng Két,128GB,,,,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16,iPhone 16 128GB,smart_match
2026-02-03,Mobile World,iphone_15,iPhone 15 256GB Hồng,iPhone,Hồng,256GB,,,,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15,iPhone 15 256GB,smart_match
2026-02-03,Mobile World,iphone_15_plus,iPhone 15 Plus 256GB Xanh Lá,iPhone,Xanh Lá,256GB,,,,22590000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15-plus,iPhone 15 Plus 256GB,smart_match
2026-02-03,Mobile World,iphone_14,iPhone 14 256GB Xanh Dương,iPhone,Xanh Dương,256GB,,,,16690000.0,Yes,https://www.thegioididong.com/dtdd/iphone-14,iPhone 14 256GB,smart_match
2026-02-03,Mobile World,iphone_15,iPhone 15 256GB Xanh Dương,iPhone,Xanh Dương,256GB,,,,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15,iPhone 15 256GB,smart_match
2026-02-03,Mobile World,iphone_14,iPhone 14 256GB,iPhone,Unknown,256GB,,,,16990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-14,iPhone 14 256GB,smart_match
2026-02-03,Mobile World,iphone_16,iPhone 16 128GB Trắng,iPhone,Trắng,128GB,,,,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16,iPhone 16 128GB,smart_match
2026-02-03,Mobile World,iphone_15_plus,iPhone 15 Plus 512GB Xanh Lá,iPhone,Xanh Lá,512GB,,,,27990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15-plus,iPhone 15 Plus 512GB,smart_match
2026-02-03,Mobile World,iphone_16_plus,iPhone 16 Plus 128GB Trắng,iPhone,Trắng,128GB,,,,23990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-plus,iPhone 16 Plus 128GB,smart_match
2026-02-03,Mobile World,iphone_15,iPhone 15 256GB,iPhone,Unknown,256GB,,,,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15,iPhone 15 256GB,smart_match
2026-02-03,Mobile World,iphone_14,iPhone 14 256GB,iPhone,Unknown,256GB,,,,16590000.0,Yes,https://www.thegioididong.com/dtdd/iphone-14,iPhone 14 256GB,smart_match
2026-02-03,Mobile World,iphone_15_plus,iPhone 15 Plus 512GB Vàng,iPhone,Vàng,512GB,,,,27990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15-plus,iPhone 15 Plus 512GB,smart_match
2026-02-03,Mobile World,iphone_15,iPhone 15 256GB Vàng,iPhone,Vàng,256GB,,,,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15,iPhone 15 256GB,smart_match
2026-02-03,Mobile World,iphone_16,iPhone 16 128GB Xanh Lưu Ly,iPhone,Xanh Lưu Ly,128GB,,,,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16,iPhone 16 128GB,smart_match
2026-02-03,Mobile World,iphone_16_plus,iPhone 16 Plus 128GB Hồng,iPhone,Hồng,128GB,,,,23990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-plus,iPhone 16 Plus 128GB,smart_match
2026-02-03,Mobile World,iphone_15_plus,iPhone 15 Plus 512GB Hồng,iPhone,Hồng,512GB,,,,27990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15-plus,iPhone 15 Plus 512GB,smart_match
2026-02-03,Mobile World,iphone_16_plus,iPhone 16 Plus 128GB,iPhone,Unknown,128GB,,,,23990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-plus,iPhone 16 Plus 128GB,smart_match
2026-02-03,Mobile World,iphone_15,iPhone 15 256GB Xanh Lá,iPhone,Xanh Lá,256GB,,,,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15,iPhone 15 256GB,smart_match
2026-02-03,Mobile World,iphone_16_pro,iPhone 16 Pro 128GB Titan Sa Mạc,iPhone,Titan Sa Mạc,128GB,,,,25590000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-pro,iPhone 16 Pro 128GB,smart_match
2026-02-03,Mobile World,iphone_16,iPhone 16 128GB Đen,iPhone,Đen,128GB,,,,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16,iPhone 16 128GB,smart_match
2026-02-03,Mobile World,iphone_15_plus,iPhone 15 Plus 512GB,iPhone,Unknown,512GB,,,,27990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15-plus,iPhone 15 Plus 512GB,smart_match
2026-02-03,Mobile World,iphone_16_plus,iPhone 16 Plus 128GB Xanh Mòng Két,iPhone,Xanh Mòng Két,128GB,,,,23990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-plus,iPhone 16 Plus 128GB,smart_match
2026-02-03,Mobile World,iphone_16_pro,iPhone 16 Pro 128GB Titan Trắng,iPhone,Titan Trắng,128GB,,,,25590000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-pro,iPhone 16 Pro 128GB,smart_match
2026-02-03,Mobile World,iphone_15_plus,iPhone 15 Plus 512GB Xanh Dương,iPhone,Xanh Dương,512GB,,,,27990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15-plus,iPhone 15 Plus 512GB,smart_match
2026-02-03,Mobile World,iphone_15,iPhone 15 256GB Hồng,iPhone,Hồng,256GB,,,,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15,iPhone 15 256GB,smart_match
2026-02-03,Mobile World,iphone_16_pro,iPhone 16 Pro 128GB,iPhone,Unknown,128GB,,,,25590000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-pro,iPhone 16 Pro 128GB,smart_match
2026-02-03,Mobile World,iphone_16,iPhone 16 128GB Hồng,iPhone,Hồng,128GB,,,,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16,iPhone 16 128GB,smart_match
2026-02-03,Mobile World,iphone_16_plus,iPhone 16 Plus 128GB Xanh Lưu Ly,iPhone,Xanh Lưu Ly,128GB,,,,23990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-plus,iPhone 16 Plus 128GB,smart_match
2026-02-03,Mobile World,iphone_15_plus,iPhone 15 Plus 512GB Xanh Lá,iPhone,Xanh Lá,512GB,,,,27990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15-plus,iPhone 15 Plus 512GB,smart_match
2026-02-03,Mobile World,iphone_15,iPhone 15 256GB Xanh Dương,iPhone,Xanh Dương,256GB,,,,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15,iPhone 15 256GB,smart_match
2026-02-03,Mobile World,iphone_16,iPhone 16 128GB Xanh Mòng Két,iPhone,Xanh Mòng Két,128GB,,,,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16,iPhone 16 128GB,smart_match
2026-02-03,Mobile World,iphone_16_pro,iPhone 16 Pro 128GB Titan Tự Nhiên,iPhone,Titan Tự Nhiên,128GB,,,,25590000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-pro,iPhone 16 Pro 128GB,smart_match
2026-02-03,Mobile World,iphone_15_plus,iPhone 15 Plus 512GB Vàng,iPhone,Vàng,512GB,,,,27990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15-plus,iPhone 15 Plus 512GB,smart_match
2026-02-03,Mobile World,iphone_15,iPhone 15 256GB,iPhone,Unknown,256GB,,,,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15,iPhone 15 256GB,smart_match
2026-02-03,Mobile World,iphone_16,iPhone 16 128GB Trắng,iPhone,Trắng,128GB,,,,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16,iPhone 16 128GB,smart_match
2026-02-03,Mobile World,iphone_15_plus,iPhone 15 Plus 512GB Hồng,iPhone,Hồng,512GB,,,,27990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15-plus,iPhone 15 Plus 512GB,smart_match
2026-02-03,Mobile World,iphone_16_plus,iPhone 16 Plus 256GB Trắng,iPhone,Trắng,256GB,,,,26990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-plus,iPhone 16 Plus 256GB,smart_match
2026-02-03,Mobile World,iphone_15,iPhone 15 256GB Vàng,iPhone,Vàng,256GB,,,,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15,iPhone 15 256GB,smart_match
2026-02-03,Mobile World,iphone_16_pro,iPhone 16 Pro 1TB,iPhone,Unknown,1TB,,,,39990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-pro,iPhone 16 Pro 1TB,smart_match
2026-02-03,Mobile World,iphone_15_plus,iPhone 15 Plus 512GB,iPhone,Unknown,512GB,,,,27990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15-plus,iPhone 15 Plus 512GB,smart_match
2026-02-03,Mobile World,iphone_16_plus,iPhone 16 Plus 256GB Hồng,iPhone,Hồng,256GB,,,,26990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-plus,iPhone 16 Plus 256GB,smart_match
2026-02-03,Mobile World,iphone_16,iPhone 16 128GB Xanh Lưu Ly,iPhone,Xanh Lưu Ly,128GB,,,,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16,iPhone 16 128GB,smart_match
2026-02-03,Mobile World,iphone_15_plus,iPhone 15 Plus 512GB Xanh Dương,iPhone,Xanh Dương,512GB,,,,27990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15-plus,iPhone 15 Plus 512GB,smart_match
2026-02-03,Mobile World,iphone_16_pro,iPhone 16 Pro 1TB Titan Tự Nhiên,iPhone,Titan Tự Nhiên,1TB,,,,39990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-pro,iPhone 16 Pro 1TB,smart_match
2026-02-03,Mobile World,iphone_15,iPhone 15 256GB Xanh Lá,iPhone,Xanh Lá,256GB,,,,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15,iPhone 15 256GB,smart_match
2026-02-03,Mobile World,iphone_16_pro,iPhone 16 Pro 1TB Titan Sa Mạc,iPhone,Titan Sa Mạc,1TB,,,,39990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-pro,iPhone 16 Pro 1TB,smart_match
2026-02-03,Mobile World,iphone_16,iPhone 16 128GB Đen,iPhone,Đen,128GB,,,,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16,iPhone 16 128GB,smart_match
2026-02-03,Mobile World,iphone_16_plus,iPhone 16 Plus 256GB Xanh Mòng Két,iPhone,Xanh Mòng Két,256GB,,,,26990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-plus,iPhone 16 Plus 256GB,smart_match
2026-02-03,Mobile World,iphone_16_pro,iPhone 16 Pro 1TB Titan Trắng,iPhone,Titan Trắng,1TB,,,,39990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-pro,iPhone 16 Pro 1TB,smart_match
2026-02-03,Mobile World,iphone_15_plus,iPhone 15 Plus 512GB Xanh Lá,iPhone,Xanh Lá,512GB,,,,27990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15-plus,iPhone 15 Plus 512GB,smart_match
2026-02-03,Mobile World,iphone_15,iPhone 15 256GB Hồng,iPhone,Hồng,256GB,,,,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15,iPhone 15 256GB,smart_match
2026-02-03,Mobile World,iphone_16,iPhone 16 128GB Hồng,iPhone,Hồng,128GB,,,,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16,iPhone 16 128GB,smart_match
2026-02-03,Mobile World,iphone_16_plus,iPhone 16 Plus 256GB,iPhone,Unknown,256GB,,,,26990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-plus,iPhone 16 Plus 256GB,smart_match
2026-02-03,Mobile World,iphone_15_plus,iPhone 15 Plus 512GB Vàng,iPhone,Vàng,512GB,,,,27990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15-plus,iPhone 15 Plus 512GB,smart_match
2026-02-03,Mobile World,iphone_16_pro,iPhone 16 Pro 1TB,iPhone,Unknown,1TB,,,,39990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-pro,iPhone 16 Pro 1TB,smart_match
2026-02-03,Mobile World,iphone_15,iPhone 15 256GB Xanh Dương,iPhone,Xanh Dương,256GB,,,,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15,iPhone 15 256GB,smart_match
2026-02-03,Mobile World,iphone_16,iPhone 16 128GB Xanh Mòng Két,iPhone,Xanh Mòng Két,128GB,,,,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16,iPhone 16 128GB,smart_match
2026-02-03,Mobile World,iphone_16_pro,iPhone 16 Pro 1TB Titan Tự Nhiên,iPhone,Titan Tự Nhiên,1TB,,,,39990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-pro,iPhone 16 Pro 1TB,smart_match
2026-02-03,Mobile World,iphone_15_plus,iPhone 15 Plus 512GB Hồng,iPhone,Hồng,512GB,,,,27990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15-plus,iPhone 15 Plus 512GB,smart_match
2026-02-03,Mobile World,iphone_16_plus,iPhone 16 Plus 256GB Xanh Lưu Ly,iPhone,Xanh Lưu Ly,256GB,,,,26990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-plus,iPhone 16 Plus 256GB,smart_match
2026-02-03,Mobile World,iphone_16_pro,iPhone 16 Pro 1TB Titan Sa Mạc,iPhone,Titan Sa Mạc,1TB,,,,39990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-pro,iPhone 16 Pro 1TB,smart_match
2026-02-03,Mobile World,iphone_15_plus,iPhone 15 Plus 512GB,iPhone,Unknown,512GB,,,,27990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15-plus,iPhone 15 Plus 512GB,smart_match
2026-02-03,Mobile World,iphone_16,iPhone 16 128GB Trắng,iPhone,Trắng,128GB,,,,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16,iPhone 16 128GB,smart_match
2026-02-03,Mobile World,iphone_15,iPhone 15 256GB,iPhone,Unknown,256GB,,,,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15,iPhone 15 256GB,smart_match
2026-02-03,Mobile World,iphone_16_plus,iPhone 16 Plus 256GB Trắng,iPhone,Trắng,256GB,,,,26990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-plus,iPhone 16 Plus 256GB,smart_match
2026-02-03,Mobile World,iphone_16_pro,iPhone 16 Pro 1TB Titan Trắng,iPhone,Titan Trắng,1TB,,,,39990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-pro,iPhone 16 Pro 1TB,smart_match
2026-02-03,Mobile World,iphone_15_plus,iPhone 15 Plus 512GB Xanh Dương,iPhone,Xanh Dương,512GB,,,,27990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15-plus,iPhone 15 Plus 512GB,smart_match
2026-02-03,Mobile World,iphone_15,iPhone 15 256GB Vàng,iPhone,Vàng,256GB,,,,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15,iPhone 15 256GB,smart_match
2026-02-03,Mobile World,iphone_16_plus,iPhone 16 Plus 256GB Hồng,iPhone,Hồng,256GB,,,,26990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-plus,iPhone 16 Plus 256GB,smart_match
2026-02-03,Mobile World,iphone_16,iPhone 16 128GB Xanh Lưu Ly,iPhone,Xanh Lưu Ly,128GB,,,,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16,iPhone 16 128GB,smart_match
2026-02-03,Mobile World,iphone_16_pro,iPhone 16 Pro 1TB,iPhone,Unknown,1TB,,,,39990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-pro,iPhone 16 Pro 1TB,smart_match
2026-02-03,Mobile World,iphone_15_plus,iPhone 15 Plus 512GB Xanh Lá,iPhone,Xanh Lá,512GB,,,,27990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15-plus,iPhone 15 Plus 512GB,smart_match
2026-02-03,Mobile World,iphone_15,iPhone 15 256GB Xanh Lá,iPhone,Xanh Lá,256GB,,,,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15,iPhone 15 256GB,smart_match
2026-02-03,Mobile World,iphone_16_pro,iPhone 16 Pro 1TB Titan Tự Nhiên,iPhone,Titan Tự Nhiên,1TB,,,,39990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-pro,iPhone 16 Pro 1TB,smart_match
2026-02-03,Mobile World,iphone_16_plus,iPhone 16 Plus 256GB Xanh Mòng Két,iPhone,Xanh Mòng Két,256GB,,,,26990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-plus,iPhone 16 Plus 256GB,smart_match
2026-02-03,Mobile World,iphone_16,iPhone 16 128GB Đen,iPhone,Đen,128GB,,,,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16,iPhone 16 128GB,smart_match
2026-02-03,Mobile World,iphone_15_plus,iPhone 15 Plus 512GB Vàng,iPhone,Vàng,512GB,,,,27990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15-plus,iPhone 15 Plus 512GB,smart_match
2026-02-03,Mobile World,iphone_16_pro,iPhone 16 Pro 1TB Titan Sa Mạc,iPhone,Titan Sa Mạc,1TB,,,,39990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-pro,iPhone 16 Pro 1TB,smart_match
2026-02-03,Mobile World,iphone_15,iPhone 15 256GB Hồng,iPhone,Hồng,256GB,,,,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15,iPhone 15 256GB,smart_match
2026-02-03,Mobile World,iphone_15_plus,iPhone 15 Plus 512GB Hồng,iPhone,Hồng,512GB,,,,27990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15-plus,iPhone 15 Plus 512GB,smart_match
2026-02-03,Mobile World,iphone_16_plus,iPhone 16 Plus 256GB,iPhone,Unknown,256GB,,,,26990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-plus,iPhone 16 Plus 256GB,smart_match
2026-02-03,Mobile World,iphone_16,iPhone 16 128GB Hồng,iPhone,Hồng,128GB,,,,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16,iPhone 16 128GB,smart_match
2026-02-03,Mobile World,iphone_16_pro,iPhone 16 Pro 1TB Titan Trắng,iPhone,Titan Trắng,1TB,,,,39990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-pro,iPhone 16 Pro 1TB,smart_match
2026-02-03,Mobile World,iphone_15_plus,iPhone 15 Plus 512GB,iPhone,Unknown,512GB,,,,27990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15-plus,iPhone 15 Plus 512GB,smart_match
2026-02-03,Mobile World,iphone_15,iPhone 15 256GB Xanh Dương,iPhone,Xanh Dương,256GB,,,,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15,iPhone 15 256GB,smart_match
2026-02-03,Mobile World,iphone_16_plus,iPhone 16 Plus 256GB Xanh Lưu Ly,iPhone,Xanh Lưu Ly,256GB,,,,26990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-plus,iPhone 16 Plus 256GB,smart_match
2026-02-03,Mobile World,iphone_16,iPhone 16 128GB Xanh Mòng Két,iPhone,Xanh Mòng Két,128GB,,,,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16,iPhone 16 128GB,smart_match
2026-02-03,Mobile World,iphone_15_plus,iPhone 15 Plus 512GB Xanh Dương,iPhone,Xanh Dương,512GB,,,,27990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15-plus,iPhone 15 Plus 512GB,smart_match
2026-02-03,Mobile World,iphone_16_pro,iPhone 16 Pro 1TB,iPhone,Unknown,1TB,,,,39990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-pro,iPhone 16 Pro 1TB,smart_match
