Anchor_Name,Anchor_Color,FPT_Price,FPT_Stock,Date,CPS_Price,CPS_Stock,MW_Price,MW_Stock,Viettel_Price,Viettel_Stock,HoangHa_Price,HoangHa_Stock,DDV_Price,DDV_Stock
Apple Watch SE 2024 GPS 40mm Viền Nhôm Dây Cao Su S/M,Đêm Xanh Thẳm,4790000,Yes,2025-12-31,4790000.0,Yes,12190000.0,Yes,6190000.0,Yes,19990000.0,No,9190000.0,Yes
Apple Watch SE 2024 GPS 44mm Viền Nhôm Dây Cao Su S/M,Bạc,5890000,Yes,2025-12-31,5590000.0,No,12190000.0,Yes,8690000.0,Yes,5290000.0,Yes,9190000.0,Yes
Apple Watch SE 2024 GPS 40mm Viền Nhôm Dây Vải,Đêm Xanh Thẳm,4790000,Yes,2025-12-31,4790000.0,No,7690000.0,Yes,6190000.0,Yes,19990000.0,Yes,5990000.0,Yes
Apple Watch SE 3 GPS 40mm Viền nhôm dây cao su,Ánh sao,5690000,Yes,2025-12-31,4790000.0,Yes,5690000.0,Yes,8690000.0,Yes,19990000.0,No,5990000.0,Yes
Apple Watch SE 3 GPS 44mm Viền nhôm Ánh sao Dây cao su Ánh sao - S/M,Ánh sao,6990000,Yes,2025-12-31,6990000.0,No,6990000.0,Yes,6990000.0,Yes,19990000.0,No,7190000.0,Yes
Apple Watch SE 3 GPS + Cellular 40mm Viền nhôm dây cao su,Ánh sao,7690000,Yes,2025-12-31,4790000.0,Yes,7690000.0,Yes,6190000.0,Yes,19990000.0,No,5990000.0,Yes
Apple Watch SE 3 GPS + Cellular 44mm Viền nhôm dây cao su,Ánh sao,8290000,Yes,2025-12-31,5590000.0,No,7690000.0,Yes,6990000.0,Yes,19990000.0,No,5990000.0,Yes
Apple Watch Series 11 GPS 42mm Viền nhôm dây cao su,Tím sương khói,9190000,Yes,2025-12-31,10490000.0,No,12190000.0,Yes,8690000.0,Yes,19490000.0,Yes,9190000.0,Yes
Apple Watch Series 11 GPS + Cellular 42mm Viền nhôm dây cao su,Đen,12190000,Yes,2025-12-31,10490000.0,No,12190000.0,No,9490000.0,Yes,19990000.0,No,9990000.0,Yes
Apple Watch Series 11 GPS + Cellular 42mm Viền titan dây Milan,Vàng,19590000,Yes,2025-12-31,10490000.0,No,19690000.0,No,8690000.0,Yes,20990000.0,No,9990000.0,Yes
Apple Watch Series 11 GPS 46mm Viền nhôm dây cao su,Tím sương khói,9990000,Yes,2025-12-31,10490000.0,No,12190000.0,Yes,9490000.0,Yes,19490000.0,Yes,9990000.0,Yes
Apple Watch Series 11 GPS 42mm Viền nhôm dây cao su,Tím sương khói,9190000,Yes,2025-12-31,10490000.0,No,12190000.0,Yes,8690000.0,Yes,19490000.0,Yes,9190000.0,Yes
Apple Watch Series 11 GPS + Cellular 46mm Viền nhôm dây cao su,Tím sương khói,12990000,Yes,2025-12-31,10490000.0,No,12190000.0,Yes,9490000.0,Yes,19990000.0,No,9990000.0,Yes
Apple Watch Series 11 GPS + Cellular 46mm Viền titan dây Milan,Tự nhiên,21190000,Yes,2025-12-31,10490000.0,No,18190000.0,Yes,9490000.0,Yes,20990000.0,No,9990000.0,Yes
Apple Watch Ultra 3 GPS + Cellular 49mm Viền titan Dây Ocean,Đen,22990000,Yes,2025-12-31,22990000.0,Yes,23290000.0,Yes,22490000.0,Yes,21990000.0,No,5990000.0,Yes
Apple Watch Series 11 GPS 46mm Viền nhôm dây cao su,Đen,9990000,Yes,2025-12-31,10190000.0,Yes,5390000.0,Yes,9490000.0,Yes,19490000.0,Yes,9990000.0,Yes
Apple Watch Ultra 3 GPS + Cellular 49mm Viền titan Dây quấn Milan Titan,Đen,26290000,Yes,2025-12-31,26290000.0,Yes,23290000.0,Yes,24990000.0,Yes,21990000.0,No,9990000.0,Yes
Apple Watch Ultra 3 GPS + Cellular 49mm Viền titan Dây quấn Alpine,Đen,22990000,Yes,2025-12-31,22990000.0,No,23290000.0,Yes,22490000.0,Yes,21990000.0,No,9190000.0,Yes
Apple Watch Series 11 GPS 42mm Viền nhôm dây cao su,Tím sương khói,9190000,Yes,2025-12-31,10490000.0,No,12190000.0,Yes,8690000.0,Yes,19490000.0,Yes,9190000.0,Yes
Apple Watch Series 11 GPS + Cellular 46mm Viền nhôm dây cao su,Đen,12990000,Yes,2025-12-31,10490000.0,No,12190000.0,No,9490000.0,Yes,19990000.0,No,9990000.0,Yes
Apple Watch Series 11 GPS + Cellular 46mm Viền titan dây Milan,Vàng,21190000,Yes,2025-12-31,10490000.0,No,17990000.0,Yes,9490000.0,Yes,20990000.0,No,9990000.0,Yes
Apple Watch Series 11 GPS 46mm Viền nhôm dây cao su,Phớt hồng,9990000,Yes,2025-12-31,10490000.0,No,12190000.0,No,9490000.0,Yes,19490000.0,Yes,9990000.0,Yes
Apple Watch Ultra 3 GPS + Cellular 49mm Viền titan Dây quấn Milan Titan,Titan,26290000,Yes,2025-12-31,18490000.0,No,19690000.0,No,24990000.0,Yes,21990000.0,No,9990000.0,Yes
Apple Watch Series 11 GPS 42mm Viền nhôm dây cao su,Tím sương khói,9190000,Yes,2025-12-31,10490000.0,No,12190000.0,Yes,8690000.0,Yes,19490000.0,Yes,9190000.0,Yes
Apple Watch Series 11 GPS + Cellular 46mm Viền nhôm dây cao su,Đen,12990000,Yes,2025-12-31,10490000.0,No,12190000.0,No,9490000.0,Yes,19990000.0,No,9990000.0,Yes
Apple Watch Series 11 GPS + Cellular 46mm Viền titan dây Milan,Vàng,21190000,Yes,2025-12-31,10490000.0,No,17990000.0,Yes,9490000.0,Yes,20990000.0,No,9990000.0,Yes
Apple Watch Series 11 GPS 46mm Viền nhôm dây cao su,Đen,9990000,Yes,2025-12-31,10190000.0,Yes,5390000.0,Yes,9490000.0,Yes,19490000.0,Yes,9990000.0,Yes
Apple Watch Series 11 GPS + Cellular 46mm Viền nhôm dây cao su,Đen,12990000,Yes,2025-12-31,10490000.0,No,12190000.0,No,9490000.0,Yes,19990000.0,No,9990000.0,Yes
iPhone 13 128GB,Unknown,11890000,Yes,2026-01-01,12090000.0,Yes,12490000.0,Yes,12090000.0,Yes,11990000.0,No,13490000.0,Yes
iPhone 16e 128GB,Unknown,15190000,Yes,2026-01-01,12490000.0,Yes,15990000.0,Yes,16690000.0,Yes,15250000.0,Yes,15190000.0,Yes
iPhone 16 Pro Max 256GB,Unknown,31290000,Yes,2026-01-01,26590000.0,Yes,37990000.0,Yes,37490000.0,Yes,36990000.0,Yes,37290000.0,No
iPhone 15 128GB,Unknown,16490000,Yes,2026-01-01,16790000.0,Yes,12490000.0,Yes,16690000.0,Yes,13490000.0,No,16690000.0,Yes
iPhone 16 Plus 128GB,Unknown,23790000,Yes,2026-01-01,23790000.0,Yes,23990000.0,Yes,16690000.0,Yes,23390000.0,Yes,23590000.0,Yes
iPhone 16 Pro 128GB,Unknown,25490000,No,2026-01-01,23790000.0,Yes,23990000.0,Yes,16690000.0,Yes,23390000.0,Yes,23590000.0,Yes
iPhone 16 128GB,Unknown,19490000,Yes,2026-01-01,19790000.0,Yes,19990000.0,Yes,16690000.0,Yes,19990000.0,Yes,19690000.0,Yes
iPhone 14 128GB,Xanh dương,13890000,Yes,2026-01-01,13590000.0,Yes,13890000.0,Yes,12490000.0,Yes,13490000.0,No,13490000.0,Yes
iPhone 14 128GB,Trắng,13890000,Yes,2026-01-01,13590000.0,Yes,13890000.0,Yes,12490000.0,Yes,13490000.0,No,13490000.0,Yes
iPhone 17 Pro 256GB,Bạc,34990000,Yes,2026-01-01,34990000.0,Yes,34990000.0,Yes,34690000.0,Yes,34790000.0,Yes,34590000.0,No
iPhone 17 256GB,Xanh Lá Xô Thơm,24990000,Yes,2026-01-01,24990000.0,Yes,24990000.0,Yes,24990000.0,Yes,24890000.0,Yes,24790000.0,No
iPad A16 5G 128GB,Xanh dương,12990000,Yes,2026-01-01,12990000.0,Yes,12990000.0,Yes,12790000.0,Yes,12490000.0,Yes,12490000.0,Yes
iPhone 14 128GB,Đen,13390000,Yes,2026-01-01,13590000.0,Yes,13890000.0,Yes,12490000.0,Yes,13490000.0,No,13490000.0,Yes
iPhone 17 256GB,Tím Oải Hương,24790000,Yes,2026-01-01,24790000.0,Yes,24990000.0,Yes,24990000.0,Yes,24590000.0,Yes,24590000.0,No
iPhone 17 Pro 256GB,Cam Vũ Trụ,34390000,Yes,2026-01-01,34390000.0,Yes,34690000.0,Yes,34690000.0,Yes,33990000.0,Yes,33990000.0,No
iPad A16 5G 128GB,Bạc,12990000,Yes,2026-01-01,12990000.0,Yes,12990000.0,No,12790000.0,Yes,12490000.0,Yes,8590000.0,Yes
iPad A16 WiFi 128GB,Bạc,8690000,Yes,2026-01-01,8490000.0,Yes,8490000.0,Yes,8690000.0,Yes,8690000.0,Yes,8590000.0,Yes
iPad Air 5 2022 10.9 inch M1 WiFi 5G 64GB,Tím,20990000,Yes,2026-01-01,23990000.0,Yes,20490000.0,Yes,34490000.0,No,22890000.0,No,13790000.0,Yes
iPhone 14 128GB,Đỏ,13390000,Yes,2026-01-01,13590000.0,No,19990000.0,Yes,13590000.0,No,11990000.0,No,16590000.0,Yes
iPhone 17 256GB,Trắng,24790000,Yes,2026-01-01,24990000.0,Yes,24990000.0,Yes,24990000.0,Yes,24890000.0,Yes,24790000.0,No
iPhone 17 Pro 256GB,Xanh Đậm,34390000,Yes,2026-01-01,34790000.0,Yes,24990000.0,Yes,34690000.0,Yes,33990000.0,Yes,33990000.0,No
iPad A16 5G 128GB,Hồng,12990000,Yes,2026-01-01,12990000.0,No,12990000.0,Yes,12790000.0,Yes,12490000.0,Yes,8690000.0,Yes
iPad A16 WiFi 128GB,Xanh dương,8490000,Yes,2026-01-01,8490000.0,Yes,8490000.0,Yes,8690000.0,Yes,8690000.0,Yes,8690000.0,Yes
iPad Air 5 2022 10.9 inch M1 WiFi 5G 64GB,Trắng,20990000,Yes,2026-01-01,18590000.0,No,20490000.0,Yes,34490000.0,No,22890000.0,No,13790000.0,Yes
iPhone 14 128GB,Tím,13990000,No,2026-01-01,13590000.0,No,13890000.0,Yes,12490000.0,Yes,13490000.0,No,13490000.0,Yes
iPhone 17 256GB,Xanh Lam Khói,24790000,Yes,2026-01-01,24990000.0,Yes,24990000.0,No,24990000.0,Yes,24890000.0,Yes,24790000.0,No
"iPad A16 WiFi + Cellular 128GB (Gen 11) 2025 chính hãng, góp 0%",Vàng,12990000,No,2026-01-01,8690000.0,Yes,8690000.0,Yes,12790000.0,Yes,10990000.0,Yes,11390000.0,Yes
iPhone 17 Pro 256GB,Bạc,34990000,Yes,2026-01-01,34990000.0,Yes,34990000.0,Yes,34690000.0,Yes,34790000.0,Yes,34590000.0,No
iPad A16 WiFi 128GB,Hồng,8490000,Yes,2026-01-01,8690000.0,Yes,8690000.0,Yes,8690000.0,Yes,8690000.0,Yes,11390000.0,Yes
iPad Air 5 2022 10.9 inch M1 WiFi 5G 64GB,Xám,20990000,Yes,2026-01-01,23990000.0,No,20490000.0,Yes,34490000.0,No,22890000.0,No,13790000.0,Yes
iPhone 17 Pro Max 512GB,Cam Vũ Trụ,43490000,Yes,2026-01-01,43990000.0,Yes,44290000.0,Yes,43990000.0,Yes,42990000.0,Yes,43490000.0,Yes
iPhone 14 128GB,Vàng,13990000,No,2026-01-01,13590000.0,No,19590000.0,Yes,27990000.0,No,16390000.0,No,13490000.0,Yes
iPhone 17 256GB,Đen,24790000,Yes,2026-01-01,24990000.0,Yes,24990000.0,Yes,24990000.0,Yes,24890000.0,Yes,20190000.0,Yes
iPhone 17 Pro 256GB,Cam Vũ Trụ,34990000,Yes,2026-01-01,34390000.0,Yes,34690000.0,Yes,34690000.0,Yes,33990000.0,Yes,33990000.0,No
iPad A16 5G 128GB,Xanh dương,12990000,Yes,2026-01-01,12990000.0,Yes,12990000.0,Yes,12790000.0,Yes,12490000.0,Yes,12490000.0,Yes
iPad A16 WiFi 128GB,Vàng,8690000,Yes,2026-01-01,8690000.0,Yes,8690000.0,Yes,8690000.0,Yes,8490000.0,Yes,8590000.0,Yes
iPhone 17 Pro Max 512GB,Bạc,43490000,Yes,2026-01-01,44490000.0,Yes,44490000.0,Yes,43990000.0,Yes,43690000.0,Yes,37790000.0,No
iPad Air 5 2022 10.9 inch M1 WiFi 5G 64GB,Hồng,20990000,Yes,2026-01-01,23990000.0,Yes,20490000.0,Yes,20990000.0,No,26190000.0,No,12490000.0,Yes
iPhone 14 256GB,Đỏ,20590000,No,2026-01-01,16290000.0,No,16590000.0,Yes,18490000.0,No,17990000.0,No,19990000.0,Yes
iPhone 17 256GB,Xanh Lá Xô Thơm,24990000,Yes,2026-01-01,24990000.0,Yes,24990000.0,Yes,24990000.0,Yes,24890000.0,Yes,24790000.0,No
iPhone 17 Pro 256GB,Xanh Đậm,34990000,Yes,2026-01-01,34790000.0,Yes,24990000.0,Yes,34690000.0,Yes,33990000.0,Yes,33990000.0,No
iPad A16 5G 128GB,Bạc,12990000,Yes,2026-01-01,12990000.0,Yes,12990000.0,No,12790000.0,Yes,12490000.0,Yes,8590000.0,Yes
iPhone 17 Pro Max 512GB,Xanh Đậm,43490000,Yes,2026-01-01,44490000.0,Yes,44490000.0,Yes,43990000.0,Yes,42990000.0,Yes,43990000.0,Yes
iPad Air 5 2022 10.9 inch M1 WiFi 5G 64GB,Xanh dương,20990000,Yes,2026-01-01,23990000.0,Yes,20490000.0,Yes,34490000.0,No,22890000.0,No,13790000.0,Yes
iPhone 14 256GB,Vàng,20590000,No,2026-01-01,16290000.0,No,19990000.0,Yes,27990000.0,No,17990000.0,No,19990000.0,Yes
iPad A16 WiFi 128GB,Bạc,8690000,Yes,2026-01-01,8490000.0,Yes,8490000.0,Yes,8690000.0,Yes,8690000.0,Yes,8590000.0,Yes
iPhone 17 256GB,Tím Oải Hương,24990000,Yes,2026-01-01,24790000.0,Yes,24990000.0,Yes,24990000.0,Yes,24590000.0,Yes,24590000.0,No
iPad A16 5G 128GB,Hồng,12990000,Yes,2026-01-01,12990000.0,No,12990000.0,Yes,12790000.0,Yes,12490000.0,Yes,8690000.0,Yes
iPhone 17 Pro 256GB,Bạc,34990000,Yes,2026-01-01,34990000.0,Yes,34990000.0,Yes,34690000.0,Yes,34790000.0,Yes,34590000.0,No
iPhone 14 256GB,Đen,20590000,No,2026-01-01,16290000.0,Yes,16590000.0,Yes,24990000.0,Yes,24890000.0,Yes,20190000.0,Yes
iPhone 17 Pro Max 512GB,Cam Vũ Trụ,43490000,Yes,2026-01-01,43990000.0,Yes,44290000.0,Yes,43990000.0,Yes,42990000.0,Yes,43490000.0,Yes
iPad Air 5 2022 10.9 inch M1 WiFi 5G 256GB,Hồng,24990000,No,2026-01-01,18590000.0,Yes,24490000.0,No,20990000.0,No,21490000.0,No,11390000.0,Yes
iPad A16 WiFi 128GB,Xanh dương,8490000,Yes,2026-01-01,8490000.0,Yes,8490000.0,Yes,8690000.0,Yes,8690000.0,Yes,8690000.0,Yes
iPhone 17 256GB,Trắng,24990000,Yes,2026-01-01,24990000.0,Yes,24990000.0,Yes,24990000.0,Yes,24890000.0,Yes,24790000.0,No
iPad A16 5G 128GB,Vàng,12990000,No,2026-01-01,12990000.0,Yes,12990000.0,Yes,12790000.0,Yes,12490000.0,Yes,8690000.0,Yes
iPhone 17 Pro 256GB,Cam Vũ Trụ,34990000,Yes,2026-01-01,34390000.0,Yes,34690000.0,Yes,34690000.0,Yes,33990000.0,Yes,33990000.0,No
iPhone 17 Pro Max 512GB,Bạc,43490000,Yes,2026-01-01,44490000.0,Yes,44490000.0,Yes,43990000.0,Yes,43690000.0,Yes,37790000.0,No
iPad Air 5 2022 10.9 inch M1 WiFi 5G 256GB,Tím,24990000,No,2026-01-01,18590000.0,No,24490000.0,No,34490000.0,No,17690000.0,No,11390000.0,Yes
iPhone Air 256GB,Xanh Da Trời,26490000,Yes,2026-01-01,26490000.0,Yes,26990000.0,Yes,25990000.0,Yes,25990000.0,Yes,26290000.0,Yes
iPad A16 WiFi 128GB,Hồng,8490000,Yes,2026-01-01,8690000.0,Yes,8690000.0,Yes,8690000.0,Yes,8690000.0,Yes,11390000.0,Yes
iPhone 17 256GB,Xanh Lam Khói,24990000,Yes,2026-01-01,24990000.0,Yes,24990000.0,No,24990000.0,Yes,24890000.0,Yes,24790000.0,No
iPhone 17 Pro 256GB,Xanh Đậm,34990000,Yes,2026-01-01,34790000.0,Yes,24990000.0,Yes,34690000.0,Yes,33990000.0,Yes,33990000.0,No
iPhone 17 Pro Max 512GB,Xanh Đậm,43490000,Yes,2026-01-01,44490000.0,Yes,44490000.0,Yes,43990000.0,Yes,42990000.0,Yes,43990000.0,Yes
iPad Air 5 2022 10.9 inch M1 WiFi 5G 256GB,Trắng,24990000,No,2026-01-01,18590000.0,No,24490000.0,No,34490000.0,No,17690000.0,No,12490000.0,Yes
iPhone Air 256GB,Đen Không Gian,26490000,Yes,2026-01-01,26490000.0,Yes,26990000.0,Yes,25990000.0,Yes,26490000.0,Yes,26290000.0,Yes
iPad A16 WiFi 128GB,Vàng,8690000,Yes,2026-01-01,8690000.0,Yes,8690000.0,Yes,8690000.0,Yes,8490000.0,Yes,8590000.0,Yes
iPhone 17 256GB,Đen,24990000,Yes,2026-01-01,24990000.0,Yes,24990000.0,Yes,24990000.0,Yes,24890000.0,Yes,20190000.0,Yes
iPhone 14 256GB,Tím,20590000,No,2026-01-01,16290000.0,No,16590000.0,Yes,24990000.0,Yes,24590000.0,Yes,24790000.0,No
iPad Air 5 2022 10.9 inch M1 WiFi 5G 256GB,Xám,24990000,No,2026-01-01,18590000.0,Yes,24490000.0,No,34490000.0,No,17690000.0,No,12490000.0,Yes
iPhone Air 256GB,Vàng Nhạt,26990000,Yes,2026-01-01,26490000.0,Yes,26990000.0,Yes,25990000.0,Yes,26490000.0,Yes,26290000.0,Yes
iPhone 17 Pro Max 512GB,Cam Vũ Trụ,43490000,Yes,2026-01-01,43990000.0,Yes,44290000.0,Yes,43990000.0,Yes,42990000.0,Yes,43490000.0,Yes
iPhone 14 256GB,Trắng,20590000,No,2026-01-01,16290000.0,Yes,16990000.0,Yes,15490000.0,Yes,24890000.0,Yes,13490000.0,Yes
iPhone Air 256GB,Trắng Mây,26990000,Yes,2026-01-01,26490000.0,Yes,26990000.0,Yes,25990000.0,Yes,26490000.0,Yes,26290000.0,Yes
iPad A16 5G 512GB,Bạc,21290000,No,2026-01-01,15790000.0,No,12990000.0,No,19490000.0,No,14990000.0,No,11390000.0,Yes
"iPad Air 5 M1 2022 (Wifi 5G) 64GB | Trả góp 0%, quà siêu khủng",Xanh dương,24990000,No,2026-01-01,22990000.0,Yes,25890000.0,No,34490000.0,No,21490000.0,No,12490000.0,Yes
iPad A16 WiFi 128GB,Bạc,8690000,Yes,2026-01-01,8490000.0,Yes,8490000.0,Yes,8690000.0,Yes,8690000.0,Yes,8590000.0,Yes
iPhone 17 Pro Max 512GB,Bạc,43490000,Yes,2026-01-01,44490000.0,Yes,44490000.0,Yes,43990000.0,Yes,43690000.0,Yes,37790000.0,No
iPad Air 11 inch M3 2025 WiFi 128GB,Xanh dương,15790000,Yes,2026-01-01,15790000.0,Yes,15790000.0,Yes,15590000.0,Yes,14690000.0,Yes,13490000.0,Yes
iPhone 14 256GB,Xanh dương,20590000,No,2026-01-01,16290000.0,Yes,16590000.0,Yes,15490000.0,Yes,24890000.0,Yes,16990000.0,No
iPad A16 5G 512GB,Hồng,22190000,No,2026-01-01,12990000.0,No,12990000.0,Yes,19490000.0,No,14990000.0,No,11390000.0,Yes
iPad A16 WiFi 128GB,Xanh dương,8490000,Yes,2026-01-01,8490000.0,Yes,8490000.0,Yes,8690000.0,Yes,8690000.0,Yes,8690000.0,Yes
iPhone 17 Pro Max 512GB,Xanh Đậm,43490000,Yes,2026-01-01,44490000.0,Yes,44490000.0,Yes,43990000.0,Yes,42990000.0,Yes,43990000.0,Yes
iPhone Air 256GB,Xanh Da Trời,26490000,Yes,2026-01-01,26490000.0,Yes,26990000.0,Yes,25990000.0,Yes,25990000.0,Yes,26290000.0,Yes
iPad Air 11 inch M3 2025 WiFi + Cellular 128GB,Xanh dương,19990000,Yes,2026-01-01,15790000.0,Yes,15790000.0,Yes,19490000.0,No,14690000.0,Yes,13790000.0,Yes
iPad Air 11 inch M3 2025 WiFi 128GB,Tím,15790000,Yes,2026-01-01,15790000.0,Yes,15790000.0,Yes,19490000.0,No,14690000.0,Yes,13790000.0,Yes
iPad A16 5G 512GB,Vàng,22190000,No,2026-01-01,12990000.0,Yes,12990000.0,Yes,19490000.0,No,14990000.0,No,11390000.0,Yes
iPad A16 WiFi 128GB,Hồng,8490000,Yes,2026-01-01,8690000.0,Yes,8690000.0,Yes,8690000.0,Yes,8690000.0,Yes,11390000.0,Yes
iPhone 14 512GB,Đen,24990000,No,2026-01-01,27990000.0,No,31490000.0,Yes,27990000.0,No,30490000.0,Yes,13490000.0,Yes
iPhone Air 256GB,Đen Không Gian,26490000,Yes,2026-01-01,26490000.0,Yes,26990000.0,Yes,25990000.0,Yes,26490000.0,Yes,26290000.0,Yes
iPad Air 11 inch M3 2025 WiFi + Cellular 128GB,Ánh Sao,19990000,Yes,2026-01-01,15790000.0,Yes,15790000.0,Yes,24990000.0,No,14690000.0,Yes,13490000.0,Yes
iPad Air 11 inch M3 2025 WiFi 128GB,Xám không gian,15790000,Yes,2026-01-01,15790000.0,Yes,15790000.0,Yes,15590000.0,Yes,14690000.0,Yes,13790000.0,Yes
iPad Air 11 inch M2 2024 Wifi 128GB,Tím,16990000,No,2026-01-01,15790000.0,Yes,15790000.0,Yes,15590000.0,Yes,14690000.0,Yes,13790000.0,Yes
iPad A16 5G 512GB,Xanh dương,21290000,No,2026-01-01,15790000.0,No,12990000.0,Yes,19490000.0,No,20790000.0,No,12490000.0,Yes
iPad A16 WiFi 128GB,Vàng,8490000,Yes,2026-01-01,8690000.0,Yes,8690000.0,Yes,8690000.0,Yes,8490000.0,Yes,8590000.0,Yes
iPhone 14 512GB,Đỏ,24990000,No,2026-01-01,13590000.0,No,19990000.0,Yes,27990000.0,No,20990000.0,Yes,16590000.0,Yes
iPhone Air 256GB,Vàng Nhạt,26490000,Yes,2026-01-01,26490000.0,Yes,26990000.0,Yes,25990000.0,Yes,26490000.0,Yes,26290000.0,Yes
iPad Air 11 inch M3 2025 WiFi + Cellular 128GB,Tím,19990000,Yes,2026-01-01,15790000.0,Yes,15790000.0,Yes,19490000.0,No,14690000.0,Yes,13790000.0,Yes
iPad Air 11 inch M3 2025 WiFi 128GB,Ánh Sao,15790000,Yes,2026-01-01,15790000.0,Yes,15790000.0,Yes,15590000.0,Yes,14690000.0,Yes,13790000.0,Yes
iPad Air 11 inch M2 2024 Wifi 128GB,Trắng,16990000,No,2026-01-01,15790000.0,Yes,15790000.0,Yes,8690000.0,Yes,14690000.0,Yes,13790000.0,Yes
iPad Air 11 inch M2 2024 Wifi + Cellular 128GB,Trắng,17990000,Yes,2026-01-01,15790000.0,Yes,15790000.0,Yes,19490000.0,No,14690000.0,Yes,13790000.0,Yes
iPhone Air 256GB,Trắng Mây,26990000,Yes,2026-01-01,26490000.0,Yes,26990000.0,Yes,25990000.0,Yes,26490000.0,Yes,26290000.0,Yes
iPhone 14 512GB,Tím,24990000,No,2026-01-01,16290000.0,No,31490000.0,No,27990000.0,No,30490000.0,Yes,24590000.0,No
iPad Air 11 inch M3 2025 WiFi + Cellular 128GB,Xám không gian,19990000,Yes,2026-01-01,15790000.0,Yes,15790000.0,Yes,15590000.0,Yes,14690000.0,Yes,13790000.0,Yes
iPad Air 11 inch M2 2024 Wifi 128GB,Xám,16990000,No,2026-01-01,15790000.0,Yes,15790000.0,Yes,15590000.0,Yes,14690000.0,Yes,13490000.0,Yes
iPad Air 11 inch M3 2025 WiFi 128GB,Xanh dương,15790000,Yes,2026-01-01,15790000.0,Yes,15790000.0,Yes,15590000.0,Yes,14690000.0,Yes,13490000.0,Yes
iPad Air 11 inch M2 2024 Wifi + Cellular 128GB,Tím,17990000,Yes,2026-01-01,15790000.0,Yes,15790000.0,Yes,19490000.0,No,14690000.0,Yes,13790000.0,Yes
iPhone 14 512GB,Trắng,24990000,No,2026-01-01,27990000.0,Yes,31490000.0,No,30990000.0,Yes,30490000.0,Yes,13490000.0,Yes
iPhone Air 256GB,Xanh Da Trời,26490000,Yes,2026-01-01,26490000.0,Yes,26990000.0,Yes,25990000.0,Yes,25990000.0,Yes,26290000.0,Yes
iPad Air 11 inch M2 2024 Wifi 128GB,Xanh dương,16990000,No,2026-01-01,15790000.0,Yes,15790000.0,Yes,8690000.0,Yes,14690000.0,Yes,13490000.0,Yes
iPad Air 11 inch M3 2025 WiFi + Cellular 256GB,Tím,23290000,Yes,2026-01-01,18590000.0,No,24490000.0,No,24990000.0,No,17690000.0,No,13790000.0,Yes
iPad Air 11 inch M3 2025 WiFi 128GB,Tím,15790000,Yes,2026-01-01,15790000.0,Yes,15790000.0,Yes,19490000.0,No,14690000.0,Yes,13790000.0,Yes
iPad Air 13 inch M3 2025 WiFi + Cellular 128GB,Tím,25490000,Yes,2026-01-01,21190000.0,Yes,21790000.0,Yes,19490000.0,No,19990000.0,No,13790000.0,Yes
iPad Air 11 inch M2 2024 Wifi + Cellular 128GB,Xám,17990000,Yes,2026-01-01,15790000.0,Yes,15790000.0,Yes,20990000.0,No,14690000.0,Yes,13490000.0,Yes
iPhone 14 512GB,Vàng,24990000,No,2026-01-01,16290000.0,No,19990000.0,Yes,27990000.0,No,20990000.0,Yes,16590000.0,Yes
iPhone Air 256GB,Đen Không Gian,26490000,Yes,2026-01-01,26490000.0,Yes,26990000.0,Yes,25990000.0,Yes,26490000.0,Yes,26290000.0,Yes
iPad Air 13 inch M3 2025 WiFi 128GB,Ánh Sao,21190000,Yes,2026-01-01,21190000.0,Yes,21790000.0,Yes,15590000.0,Yes,19990000.0,No,13490000.0,Yes
iPad Air 11 inch M3 2025 WiFi + Cellular 256GB,Ánh Sao,22990000,No,2026-01-01,18590000.0,No,24490000.0,No,24990000.0,No,17690000.0,No,13790000.0,Yes
iPad Air 11 inch M3 2025 WiFi 128GB,Xám không gian,15790000,Yes,2026-01-01,15790000.0,Yes,15790000.0,Yes,15590000.0,Yes,14690000.0,Yes,13790000.0,Yes
iPad Air 11 inch M2 2024 Wifi 256GB,Tím,19490000,No,2026-01-01,18590000.0,No,24490000.0,No,11190000.0,Yes,17690000.0,No,13790000.0,Yes
iPad Air 13 inch M3 2025 WiFi + Cellular 128GB,Xanh dương,25990000,Yes,2026-01-01,21190000.0,Yes,21790000.0,Yes,19490000.0,No,19990000.0,No,13790000.0,Yes
iPad Air 11 inch M2 2024 Wifi + Cellular 128GB,Xanh dương,17990000,Yes,2026-01-01,15790000.0,Yes,15790000.0,Yes,19490000.0,No,14690000.0,Yes,13490000.0,Yes
iPhone 14 512GB,Xanh dương,24990000,No,2026-01-01,27990000.0,No,31490000.0,Yes,27990000.0,No,30490000.0,Yes,13490000.0,Yes
iPhone Air 256GB,Vàng Nhạt,26990000,Yes,2026-01-01,26490000.0,Yes,26990000.0,Yes,25990000.0,Yes,26490000.0,Yes,26290000.0,Yes
iPad Air 13 inch M3 2025 WiFi 128GB,Tím,21190000,Yes,2026-01-01,21190000.0,Yes,21790000.0,Yes,15590000.0,Yes,19990000.0,No,13790000.0,Yes
iPad Air 11 inch M3 2025 WiFi + Cellular 256GB,Xám không gian,22990000,No,2026-01-01,18590000.0,No,24490000.0,No,19490000.0,Yes,17690000.0,No,13790000.0,Yes
iPad Air 11 inch M3 2025 WiFi 128GB,Ánh Sao,15790000,Yes,2026-01-01,15790000.0,Yes,15790000.0,Yes,15590000.0,Yes,14690000.0,Yes,13790000.0,Yes
