retailer,original_name,original_specs,product_key,product_name,category,variant_storage,variant_color,price,stock,url
Mobile World,iPad Air M3 11 inch 5G 128GB,,ipad_air_11_inch_m3,iPad Air 11 inch (M3) (Wi-Fi + Cellular) 128gb,iPad,128gb,Trắng Starlight,17790000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-11-inch-5g-128gb
Mobile World,iPad Air M3 11 inch WiFi 256GB,,ipad_air_11_inch_m3,iPad Air 11 inch (M3) Xanh Dương 256gb,iPad,256gb,Xanh Dương,16390000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-11-inch-wifi-128gb
Mobile World,MacBook Air 15 inch M4 16GB/1TB,,macbook_air_15_inch_m4,MacBook Air 15 inch (M4) 1tb 16GB,Mac,1tb,Vàng,39690000.0,No,https://www.thegioididong.com/laptop/macbook-air-15-inch-m4-16gb-256gb
Mobile World,iPad A16 5G 256GB,,ipad_a16,iPad (A16) (Wi-Fi + Cellular) Vàng 256gb,iPad,256gb,Vàng,15790000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-11-5g-128gb
Mobile World,iPad A16 WiFi 256GB,,ipad_a16,iPad (A16) Xanh Dương 256gb,iPad,256gb,Xanh Dương,11590000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-11-wifi-128gb
Mobile World,iPad Air M3 11 inch 5G 128GB,,ipad_air_11_inch_m3,iPad Air 11 inch (M3) (Wi-Fi + Cellular) Xanh Dương 128gb,iPad,128gb,Xanh Dương,17790000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-11-inch-5g-128gb
Mobile World,iPad Air M3 11 inch WiFi 256GB,,ipad_air_11_inch_m3,iPad Air 11 inch (M3) Tím 256gb,iPad,256gb,Tím,16390000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-11-inch-wifi-128gb
Mobile World,MacBook Air 15 inch M4 16GB/1TB,,macbook_air_15_inch_m4,MacBook Air 15 inch (M4) Xanh Da Trời 1tb 16GB,Mac,1tb,Xanh Da Trời,39690000.0,No,https://www.thegioididong.com/laptop/macbook-air-15-inch-m4-16gb-256gb
Mobile World,iPad A16 5G 256GB,,ipad_a16,iPad (A16) (Wi-Fi + Cellular) Bạc 256gb,iPad,256gb,Bạc,15790000.0,No,https://www.thegioididong.com/may-tinh-bang/ipad-11-5g-128gb
Mobile World,iPad A16 WiFi 256GB,,ipad_a16,iPad (A16) Bạc 256gb,iPad,256gb,Bạc,11590000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-11-wifi-128gb
Mobile World,MacBook Air 15 inch M4 16GB/1TB,,macbook_air_15_inch_m4,MacBook Air 15 inch (M4) Bạc 1tb 16GB,Mac,1tb,Bạc,39690000.0,Yes,https://www.thegioididong.com/laptop/macbook-air-15-inch-m4-16gb-256gb
Mobile World,iPad Air M3 11 inch WiFi 256GB,,ipad_air_11_inch_m3,iPad Air 11 inch (M3) 256gb,iPad,256gb,Trắng Starlight,16390000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-11-inch-wifi-128gb
Mobile World,iPad A16 5G 256GB,,ipad_a16,iPad (A16) (Wi-Fi + Cellular) Xanh Dương 256gb,iPad,256gb,Xanh Dương,15790000.0,No,https://www.thegioididong.com/may-tinh-bang/ipad-11-5g-128gb
Mobile World,iPad Air M3 11 inch 5G 128GB,,ipad_air_11_inch_m3,iPad Air 11 inch (M3) (Wi-Fi + Cellular) Xám Không Gian 128gb,iPad,128gb,Xám Không Gian,17790000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-11-inch-5g-128gb
Mobile World,iPad A16 WiFi 256GB,,ipad_a16,iPad (A16) Vàng 256gb,iPad,256gb,Vàng,11590000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-11-wifi-128gb
Mobile World,iPad A16 5G 256GB,,ipad_a16,iPad (A16) (Wi-Fi + Cellular) Hồng 256gb,iPad,256gb,Hồng,15790000.0,No,https://www.thegioididong.com/may-tinh-bang/ipad-11-5g-128gb
Mobile World,MacBook Air 15 inch M4 16GB/256GB,,macbook_air_15_inch_m4,MacBook Air 15 inch (M4) 256gb 16GB,Mac,256gb,16GB - 256 GB,28990000.0,Yes,https://www.thegioididong.com/laptop/macbook-air-15-inch-m4-16gb-256gb
Mobile World,iPad Air M3 11 inch 5G 128GB,,ipad_air_11_inch_m3,iPad Air 11 inch (M3) (Wi-Fi + Cellular) Tím 128gb,iPad,128gb,Tím,17790000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-11-inch-5g-128gb
Mobile World,iPad Air M3 11 inch WiFi 256GB,,ipad_air_11_inch_m3,iPad Air 11 inch (M3) Xám Không Gian 256gb,iPad,256gb,Xám Không Gian,16390000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-11-inch-wifi-128gb
Mobile World,iPad A16 WiFi 256GB,,ipad_a16,iPad (A16) Hồng 256gb,iPad,256gb,Hồng,11590000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-11-wifi-128gb
Mobile World,iPad A16 5G 256GB,,ipad_a16,iPad (A16) (Wi-Fi + Cellular) Vàng 256gb,iPad,256gb,Vàng,15790000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-11-5g-128gb
Mobile World,MacBook Air 15 inch M4 16GB/1TB,,macbook_air_15_inch_m4,MacBook Air 15 inch (M4) 1tb 16GB,Mac,1tb,16GB - 1 TB,39690000.0,Yes,https://www.thegioididong.com/laptop/macbook-air-15-inch-m4-16gb-256gb
Mobile World,iPad Air M3 11 inch 5G 128GB,,ipad_air_11_inch_m3,iPad Air 11 inch (M3) (Wi-Fi + Cellular) 128gb,iPad,128gb,Trắng Starlight,17790000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-11-inch-5g-128gb
Mobile World,iPad Air M3 11 inch WiFi 256GB,,ipad_air_11_inch_m3,iPad Air 11 inch (M3) Xanh Dương 256gb,iPad,256gb,Xanh Dương,16390000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-11-inch-wifi-128gb
Mobile World,iPad A16 5G 256GB,,ipad_a16,iPad (A16) (Wi-Fi + Cellular) Bạc 256gb,iPad,256gb,Bạc,15790000.0,No,https://www.thegioididong.com/may-tinh-bang/ipad-11-5g-128gb
Mobile World,MacBook Air 15 inch M4 16GB/1TB,,macbook_air_15_inch_m4,MacBook Air 15 inch (M4) Xanh Da Trời 1tb 16GB,Mac,1tb,Xanh Da Trời,39690000.0,No,https://www.thegioididong.com/laptop/macbook-air-15-inch-m4-16gb-256gb
Mobile World,iPad A16 WiFi 256GB,,ipad_a16,iPad (A16) Xanh Dương 256gb,iPad,256gb,Xanh Dương,11590000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-11-wifi-128gb
Mobile World,iPad A16 5G 256GB,,ipad_a16,iPad (A16) (Wi-Fi + Cellular) Xanh Dương 256gb,iPad,256gb,Xanh Dương,15790000.0,No,https://www.thegioididong.com/may-tinh-bang/ipad-11-5g-128gb
Mobile World,iPad Air M3 11 inch 5G 128GB,,ipad_air_11_inch_m3,iPad Air 11 inch (M3) (Wi-Fi + Cellular) Xanh Dương 128gb,iPad,128gb,Xanh Dương,17790000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-11-inch-5g-128gb
Mobile World,MacBook Air 15 inch M4 16GB/1TB,,macbook_air_15_inch_m4,MacBook Air 15 inch (M4) 1tb 16GB,Mac,1tb,Vàng,39690000.0,No,https://www.thegioididong.com/laptop/macbook-air-15-inch-m4-16gb-256gb
Mobile World,iPad Air M3 11 inch WiFi 256GB,,ipad_air_11_inch_m3,iPad Air 11 inch (M3) Tím 256gb,iPad,256gb,Tím,16390000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-11-inch-wifi-128gb
Mobile World,iPad A16 5G 256GB,,ipad_a16,iPad (A16) (Wi-Fi + Cellular) Hồng 256gb,iPad,256gb,Hồng,15790000.0,No,https://www.thegioididong.com/may-tinh-bang/ipad-11-5g-128gb
Mobile World,iPad A16 WiFi 256GB,,ipad_a16,iPad (A16) Bạc 256gb,iPad,256gb,Bạc,11590000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-11-wifi-128gb
Mobile World,MacBook Air 15 inch M4 16GB/1TB,,macbook_air_15_inch_m4,MacBook Air 15 inch (M4) Xanh Da Trời 1tb 16GB,Mac,1tb,Xanh Da Trời,39690000.0,No,https://www.thegioididong.com/laptop/macbook-air-15-inch-m4-16gb-256gb
Mobile World,iPad Air M3 11 inch WiFi 256GB,,ipad_air_11_inch_m3,iPad Air 11 inch (M3) 256gb,iPad,256gb,Trắng Starlight,16390000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-11-inch-wifi-128gb
Mobile World,iPad Air M3 11 inch 5G 128GB,,ipad_air_11_inch_m3,iPad Air 11 inch (M3) (Wi-Fi + Cellular) Xám Không Gian 128gb,iPad,128gb,Xám Không Gian,17790000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-11-inch-5g-128gb
Mobile World,iPad A16 5G 256GB,,ipad_a16,iPad (A16) (Wi-Fi + Cellular) Vàng 256gb,iPad,256gb,Vàng,15790000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-11-5g-128gb
Mobile World,iPad A16 WiFi 256GB,,ipad_a16,iPad (A16) Vàng 256gb,iPad,256gb,Vàng,11590000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-11-wifi-128gb
Mobile World,MacBook Air 15 inch M4 16GB/1TB,,macbook_air_15_inch_m4,MacBook Air 15 inch (M4) Bạc 1tb 16GB,Mac,1tb,Bạc,39690000.0,Yes,https://www.thegioididong.com/laptop/macbook-air-15-inch-m4-16gb-256gb
Mobile World,iPad Air M3 11 inch 5G 128GB,,ipad_air_11_inch_m3,iPad Air 11 inch (M3) (Wi-Fi + Cellular) Tím 128gb,iPad,128gb,Tím,17790000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-11-inch-5g-128gb
Mobile World,iPad A16 5G 256GB,,ipad_a16,iPad (A16) (Wi-Fi + Cellular) Bạc 256gb,iPad,256gb,Bạc,15790000.0,No,https://www.thegioididong.com/may-tinh-bang/ipad-11-5g-128gb
Mobile World,iPad A16 WiFi 256GB,,ipad_a16,iPad (A16) Hồng 256gb,iPad,256gb,Hồng,11590000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-11-wifi-128gb
Mobile World,iPad Air M3 11 inch WiFi 256GB,,ipad_air_11_inch_m3,iPad Air 11 inch (M3) Xám Không Gian 256gb,iPad,256gb,Xám Không Gian,16390000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-11-inch-wifi-128gb
Mobile World,iPad A16 5G 256GB,,ipad_a16,iPad (A16) (Wi-Fi + Cellular) Xanh Dương 256gb,iPad,256gb,Xanh Dương,15790000.0,No,https://www.thegioididong.com/may-tinh-bang/ipad-11-5g-128gb
Mobile World,MacBook Air 15 inch M4 16GB/256GB,,macbook_air_15_inch_m4,MacBook Air 15 inch (M4) 256gb 16GB,Mac,256gb,16GB - 256 GB,28990000.0,Yes,https://www.thegioididong.com/laptop/macbook-air-15-inch-m4-16gb-256gb
Mobile World,iPad Air M3 11 inch 5G 128GB,,ipad_air_11_inch_m3,iPad Air 11 inch (M3) (Wi-Fi + Cellular) 128gb,iPad,128gb,Trắng Starlight,17790000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-11-inch-5g-128gb
Mobile World,iPad A16 5G 256GB,,ipad_a16,iPad (A16) (Wi-Fi + Cellular) Hồng 256gb,iPad,256gb,Hồng,15790000.0,No,https://www.thegioididong.com/may-tinh-bang/ipad-11-5g-128gb
Mobile World,iPad Air M3 11 inch WiFi 256GB,,ipad_air_11_inch_m3,iPad Air 11 inch (M3) Xanh Dương 256gb,iPad,256gb,Xanh Dương,16390000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-11-inch-wifi-128gb
Mobile World,iPad A16 WiFi 256GB,,ipad_a16,iPad (A16) Xanh Dương 256gb,iPad,256gb,Xanh Dương,11590000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-11-wifi-128gb
Mobile World,MacBook Air 15 inch M4 16GB/1TB,,macbook_air_15_inch_m4,MacBook Air 15 inch (M4) 1tb 16GB,Mac,1tb,16GB - 1 TB,39690000.0,Yes,https://www.thegioididong.com/laptop/macbook-air-15-inch-m4-16gb-256gb
Mobile World,iPad Air M3 11 inch 5G 128GB,,ipad_air_11_inch_m3,iPad Air 11 inch (M3) (Wi-Fi + Cellular) Xanh Dương 128gb,iPad,128gb,Xanh Dương,17790000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-11-inch-5g-128gb
Mobile World,iPad A16 5G 256GB,,ipad_a16,iPad (A16) (Wi-Fi + Cellular) Vàng 256gb,iPad,256gb,Vàng,15790000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-11-5g-128gb
Mobile World,MacBook Air 15 inch M4 16GB/1TB,,macbook_air_15_inch_m4,MacBook Air 15 inch (M4) Xanh Da Trời 1tb 16GB,Mac,1tb,Xanh Da Trời,39690000.0,No,https://www.thegioididong.com/laptop/macbook-air-15-inch-m4-16gb-256gb
Mobile World,iPad Air M3 11 inch WiFi 256GB,,ipad_air_11_inch_m3,iPad Air 11 inch (M3) Tím 256gb,iPad,256gb,Tím,16390000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-11-inch-wifi-128gb
Mobile World,iPad A16 WiFi 256GB,,ipad_a16,iPad (A16) Bạc 256gb,iPad,256gb,Bạc,11590000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-11-wifi-128gb
Mobile World,MacBook Air 15 inch M4 16GB/1TB,,macbook_air_15_inch_m4,MacBook Air 15 inch (M4) 1tb 16GB,Mac,1tb,Vàng,39690000.0,No,https://www.thegioididong.com/laptop/macbook-air-15-inch-m4-16gb-256gb
Mobile World,iPad Air M3 13 inch 5G 128GB,,ipad_air_13_inch_m3,iPad Air 13 inch (M3) (Wi-Fi + Cellular) Tím 128gb,iPad,128gb,Tím,23590000.0,No,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-13-inch-5g-128gb
Mobile World,iPad Air M3 11 inch WiFi 256GB,,ipad_air_11_inch_m3,iPad Air 11 inch (M3) 256gb,iPad,256gb,Trắng Starlight,16390000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-11-inch-wifi-128gb
Mobile World,MacBook Air 15 inch M4 16GB/1TB,,macbook_air_15_inch_m4,MacBook Air 15 inch (M4) Xanh Da Trời 1tb 16GB,Mac,1tb,Xanh Da Trời,39690000.0,No,https://www.thegioididong.com/laptop/macbook-air-15-inch-m4-16gb-256gb
Mobile World,iPad Air M3 13 inch 5G 128GB,,ipad_air_13_inch_m3,iPad Air 13 inch (M3) (Wi-Fi + Cellular) Xanh Dương 128gb,iPad,128gb,Xanh Dương,23590000.0,No,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-13-inch-5g-128gb
Mobile World,iPad A16 WiFi 256GB,,ipad_a16,iPad (A16) Vàng 256gb,iPad,256gb,Vàng,11590000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-11-wifi-128gb
Mobile World,iPad Air M3 13 inch WiFi 128GB,,ipad_air_13_inch_m3,iPad Air 13 inch (M3) Tím 128gb,iPad,128gb,Tím,19490000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-13-inch-wifi-128gb?utm_flashsale=1
Mobile World,iPad Air M3 13 inch 5G 128GB,,ipad_air_13_inch_m3,iPad Air 13 inch (M3) (Wi-Fi + Cellular) Xám Không Gian 128gb,iPad,128gb,Xám Không Gian,23590000.0,No,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-13-inch-5g-128gb
Mobile World,MacBook Air 15 inch M4 16GB/1TB,,macbook_air_15_inch_m4,MacBook Air 15 inch (M4) Bạc 1tb 16GB,Mac,1tb,Bạc,39690000.0,Yes,https://www.thegioididong.com/laptop/macbook-air-15-inch-m4-16gb-256gb
Mobile World,iPad Air M3 11 inch WiFi 256GB,,ipad_air_11_inch_m3,iPad Air 11 inch (M3) Xám Không Gian 256gb,iPad,256gb,Xám Không Gian,16390000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-11-inch-wifi-128gb
Mobile World,iPad A16 WiFi 256GB,,ipad_a16,iPad (A16) Hồng 256gb,iPad,256gb,Hồng,11590000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-11-wifi-128gb
Mobile World,iPad Air M3 13 inch WiFi 128GB,,ipad_air_13_inch_m3,iPad Air 13 inch (M3) Xám Không Gian 128gb,iPad,128gb,Xám Không Gian,19490000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-13-inch-wifi-128gb?utm_flashsale=1
Mobile World,iPad Air M3 13 inch 5G 128GB,,ipad_air_13_inch_m3,iPad Air 13 inch (M3) (Wi-Fi + Cellular) 128gb,iPad,128gb,Trắng Starlight,23590000.0,No,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-13-inch-5g-128gb
Mobile World,iPad Air M3 11 inch WiFi 256GB,,ipad_air_11_inch_m3,iPad Air 11 inch (M3) Xanh Dương 256gb,iPad,256gb,Xanh Dương,16390000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-11-inch-wifi-128gb
Mobile World,iPad Air M3 13 inch WiFi 128GB,,ipad_air_13_inch_m3,iPad Air 13 inch (M3) 128gb,iPad,128gb,Trắng Starlight,19490000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-13-inch-wifi-128gb?utm_flashsale=1
Mobile World,iPad Air M3 13 inch 5G 128GB,,ipad_air_13_inch_m3,iPad Air 13 inch (M3) (Wi-Fi + Cellular) Tím 128gb,iPad,128gb,Tím,23590000.0,No,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-13-inch-5g-128gb
Mobile World,iPad mini 7 5G 128GB,,ipad_mini,iPad mini 128gb,iPad,128gb,Trắng Starlight,15890000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-mini-7-5g
Mobile World,iPad A16 WiFi 256GB,,ipad_a16,iPad (A16) Xanh Dương 256gb,iPad,256gb,Xanh Dương,11590000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-11-wifi-128gb
Mobile World,iPad Air M3 11 inch WiFi 256GB,,ipad_air_11_inch_m3,iPad Air 11 inch (M3) Tím 256gb,iPad,256gb,Tím,16390000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-11-inch-wifi-128gb
Mobile World,iPad Air M3 13 inch 5G 128GB,,ipad_air_13_inch_m3,iPad Air 13 inch (M3) (Wi-Fi + Cellular) Xanh Dương 128gb,iPad,128gb,Xanh Dương,23590000.0,No,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-13-inch-5g-128gb
Mobile World,iPad Air M3 13 inch WiFi 128GB,,ipad_air_13_inch_m3,iPad Air 13 inch (M3) Xanh Dương 128gb,iPad,128gb,Xanh Dương,19490000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-13-inch-wifi-128gb?utm_flashsale=1
Mobile World,iPad A16 WiFi 256GB,,ipad_a16,iPad (A16) Bạc 256gb,iPad,256gb,Bạc,11590000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-11-wifi-128gb
Mobile World,iPad mini 7 5G 128GB,,ipad_mini,iPad mini Xanh Dương 128gb,iPad,128gb,Xanh Dương,15890000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-mini-7-5g
Mobile World,iPad Air M3 13 inch 5G 128GB,,ipad_air_13_inch_m3,iPad Air 13 inch (M3) (Wi-Fi + Cellular) Xám Không Gian 128gb,iPad,128gb,Xám Không Gian,23590000.0,No,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-13-inch-5g-128gb
Mobile World,iPad Air M3 11 inch WiFi 256GB,,ipad_air_11_inch_m3,iPad Air 11 inch (M3) 256gb,iPad,256gb,Trắng Starlight,16390000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-11-inch-wifi-128gb
Mobile World,iPad Air M3 13 inch 5G 128GB,,ipad_air_13_inch_m3,iPad Air 13 inch (M3) (Wi-Fi + Cellular) 128gb,iPad,128gb,Trắng Starlight,23590000.0,No,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-13-inch-5g-128gb
Mobile World,iPad Air M3 13 inch WiFi 256GB,,ipad_air_13_inch_m3,iPad Air 13 inch (M3) Xám Không Gian 256gb,iPad,256gb,Xám Không Gian,22190000.0,No,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-13-inch-wifi-128gb?utm_flashsale=1
Mobile World,iPad A16 WiFi 256GB,,ipad_a16,iPad (A16) Vàng 256gb,iPad,256gb,Vàng,11590000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-11-wifi-128gb
Mobile World,iPad mini 7 5G 128GB,,ipad_mini,iPad mini Tím 128gb,iPad,128gb,Tím,15890000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-mini-7-5g
Mobile World,iPad Air M3 13 inch WiFi 256GB,,ipad_air_13_inch_m3,iPad Air 13 inch (M3) Xanh Dương 256gb,iPad,256gb,Xanh Dương,22190000.0,No,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-13-inch-wifi-128gb?utm_flashsale=1
Mobile World,iPad Air M3 13 inch 5G 128GB,,ipad_air_13_inch_m3,iPad Air 13 inch (M3) (Wi-Fi + Cellular) Tím 128gb,iPad,128gb,Tím,23590000.0,No,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-13-inch-5g-128gb
Mobile World,iPad Air M3 11 inch WiFi 256GB,,ipad_air_11_inch_m3,iPad Air 11 inch (M3) Xám Không Gian 256gb,iPad,256gb,Xám Không Gian,16390000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-11-inch-wifi-128gb
Mobile World,iPad A16 WiFi 256GB,,ipad_a16,iPad (A16) Hồng 256gb,iPad,256gb,Hồng,11590000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-11-wifi-128gb
Mobile World,iPad mini 7 5G 128GB,,ipad_mini,iPad mini Xám Không Gian 128gb,iPad,128gb,Xám Không Gian,15890000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-mini-7-5g
Mobile World,iPad Air M3 13 inch 5G 128GB,,ipad_air_13_inch_m3,iPad Air 13 inch (M3) (Wi-Fi + Cellular) Xanh Dương 128gb,iPad,128gb,Xanh Dương,23590000.0,No,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-13-inch-5g-128gb
Mobile World,iPad Air M3 13 inch WiFi 256GB,,ipad_air_13_inch_m3,iPad Air 13 inch (M3) Tím 256gb,iPad,256gb,Tím,22190000.0,No,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-13-inch-wifi-128gb?utm_flashsale=1
Mobile World,iPad Air M3 11 inch WiFi 256GB,,ipad_air_11_inch_m3,iPad Air 11 inch (M3) Xanh Dương 256gb,iPad,256gb,Xanh Dương,16390000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-11-inch-wifi-128gb
Mobile World,iPad Air M3 13 inch 5G 128GB,,ipad_air_13_inch_m3,iPad Air 13 inch (M3) (Wi-Fi + Cellular) Xám Không Gian 128gb,iPad,128gb,Xám Không Gian,23590000.0,No,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-13-inch-5g-128gb
Mobile World,iPad mini 7 5G 128GB,,ipad_mini,iPad mini 128gb,iPad,128gb,Trắng Starlight,15890000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-mini-7-5g
Mobile World,iPad Air M3 13 inch 5G 128GB,,ipad_air_13_inch_m3,iPad Air 13 inch (M3) (Wi-Fi + Cellular) 128gb,iPad,128gb,Trắng Starlight,23590000.0,No,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-13-inch-5g-128gb
Mobile World,iPad Air M3 11 inch WiFi 256GB,,ipad_air_11_inch_m3,iPad Air 11 inch (M3) Tím 256gb,iPad,256gb,Tím,16390000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-11-inch-wifi-128gb
Mobile World,iPad Air M3 13 inch WiFi 256GB,,ipad_air_13_inch_m3,iPad Air 13 inch (M3) 256gb,iPad,256gb,Trắng Starlight,22190000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-13-inch-wifi-128gb?utm_flashsale=1
Mobile World,iPad mini 7 WiFi 128GB,,ipad_mini,iPad mini Tím 128gb,iPad,128gb,Tím,11790000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-mini-7-wifi
Mobile World,iPad mini 7 5G 128GB,,ipad_mini,iPad mini Xanh Dương 128gb,iPad,128gb,Xanh Dương,15890000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-mini-7-5g
Mobile World,iPad Air M3 13 inch 5G 128GB,,ipad_air_13_inch_m3,iPad Air 13 inch (M3) (Wi-Fi + Cellular) Tím 128gb,iPad,128gb,Tím,23590000.0,No,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-13-inch-5g-128gb
Mobile World,iPad Air M3 13 inch WiFi 256GB,,ipad_air_13_inch_m3,iPad Air 13 inch (M3) Xám Không Gian 256gb,iPad,256gb,Xám Không Gian,22190000.0,No,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-13-inch-wifi-128gb?utm_flashsale=1
Mobile World,iPad Air M3 11 inch WiFi 256GB,,ipad_air_11_inch_m3,iPad Air 11 inch (M3) 256gb,iPad,256gb,Trắng Starlight,16390000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-11-inch-wifi-128gb
Mobile World,iPad mini 7 WiFi 128GB,,ipad_mini,iPad mini Xám Không Gian 128gb,iPad,128gb,Xám Không Gian,11790000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-mini-7-wifi
Mobile World,iPad Air M3 13 inch WiFi 256GB,,ipad_air_13_inch_m3,iPad Air 13 inch (M3) Xanh Dương 256gb,iPad,256gb,Xanh Dương,22190000.0,No,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-13-inch-wifi-128gb?utm_flashsale=1
Mobile World,iPad Air M3 13 inch 5G 128GB,,ipad_air_13_inch_m3,iPad Air 13 inch (M3) (Wi-Fi + Cellular) Xanh Dương 128gb,iPad,128gb,Xanh Dương,23590000.0,No,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-13-inch-5g-128gb
Mobile World,iPad mini 7 5G 128GB,,ipad_mini,iPad mini Tím 128gb,iPad,128gb,Tím,15890000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-mini-7-5g
Mobile World,iPad Air M3 13 inch WiFi 256GB,,ipad_air_13_inch_m3,iPad Air 13 inch (M3) Tím 256gb,iPad,256gb,Tím,22190000.0,No,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-13-inch-wifi-128gb?utm_flashsale=1
Mobile World,iPad Air M3 13 inch 5G 128GB,,ipad_air_13_inch_m3,iPad Air 13 inch (M3) (Wi-Fi + Cellular) Xám Không Gian 128gb,iPad,128gb,Xám Không Gian,23590000.0,No,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-13-inch-5g-128gb
Mobile World,iPad mini 7 WiFi 128GB,,ipad_mini,iPad mini 128gb,iPad,128gb,Trắng Starlight,11790000.0,Yes,https://www.thegioididong.com/may-tinh-bang/ipad-mini-7-wifi
