retailer,original_name,original_specs,product_key,product_name,category,variant_storage,variant_color,price,stock,url
Di Động Việt,iPhone 15 128GB Chính hãng (VN/A),,iphone_15,iPhone 15 128gb,iPhone,128gb,Đen,16690000.0,Yes,https://didongviet.vn/dien-thoai/iphone-15-128gb.html
Di Động Việt,iPhone 16 Pro Max 256GB Chính Hãng (VN/A),,iphone_16_pro_max,iPhone 16 Pro Max Titan Sa Mạc 256gb,iPhone,256gb,Titan Sa Mạc,31990000.0,Yes,https://didongviet.vn/dien-thoai/iphone-16-pro-max-256gb.html
Di Động Việt,iPhone 16 Plus 128GB Chính hãng (VN/A),,iphone_16_plus,iPhone 16 Plus Trắng 128gb,iPhone,128gb,Trắng,23590000.0,Yes,https://didongviet.vn/dien-thoai/iphone-16-plus-128gb.html
Di Động Việt,iPhone 15 256GB Chính hãng (VN/A),,iphone_15,iPhone 15 256gb,iPhone,256gb,Đen,20190000.0,Yes,https://didongviet.vn/dien-thoai/iphone-15-256gb.html
Di Động Việt,iPhone 16 128GB Chính Hãng (VN/A),,iphone_16,iPhone 16 Xanh Lưu Ly 128gb,iPhone,128gb,Xanh Lưu Ly,19590000.0,Yes,https://didongviet.vn/dien-thoai/iphone-16-128gb.html
Di Động Việt,iPhone 17 256GB Chính Hãng,,iphone_17,iPhone 17 Xanh Lam Khói 256gb,iPhone,256gb,Xanh Lam Khói,24490000.0,Yes,https://didongviet.vn/dien-thoai/iphone-17-256gb.html
Di Động Việt,iPhone 17 256GB Chính Hãng,,iphone_17,iPhone 17 Tím Oải Hương 256gb,iPhone,256gb,Tím Oải Hương,24490000.0,Yes,https://didongviet.vn/dien-thoai/iphone-17-256gb.html
Di Động Việt,iPhone 16 128GB Chính Hãng (VN/A),,iphone_16,iPhone 16 Titan Trắng 128gb,iPhone,128gb,Titan Trắng,19690000.0,Yes,https://didongviet.vn/dien-thoai/iphone-16-128gb.html
Di Động Việt,iPhone 17 256GB Chính Hãng,,iphone_17,iPhone 17 Xanh Lá Xô Thơm 256gb,iPhone,256gb,Xanh Lá Xô Thơm,24790000.0,Yes,https://didongviet.vn/dien-thoai/iphone-17-256gb.html
Di Động Việt,iPhone 17 Pro 256GB Chính Hãng,,iphone_17_pro,iPhone 17 Pro Cam Vũ Trụ 256gb,iPhone,256gb,Cam Vũ Trụ,33890000.0,Yes,https://didongviet.vn/dien-thoai/iphone-17-pro-256gb.html
Di Động Việt,iPhone 17 Pro 1TB Chính Hãng,,iphone_17_pro,iPhone 17 Pro Cam Vũ Trụ 1tb,iPhone,1tb,Cam Vũ Trụ,46390000.0,Yes,https://didongviet.vn/dien-thoai/iphone-17-pro-1tb.html
Di Động Việt,iPhone 16 128GB Chính Hãng (VN/A),,iphone_16,iPhone 16 Đen 128gb,iPhone,128gb,Đen,19690000.0,Yes,https://didongviet.vn/dien-thoai/iphone-16-128gb.html
Di Động Việt,iPhone 17 Pro Max 256GB Chính Hãng,,iphone_17_pro_max,iPhone 17 Pro Max 256gb,iPhone,256gb,Xanh Đậm,36990000.0,Yes,https://didongviet.vn/dien-thoai/iphone-17-pro-max-256gb.html
Di Động Việt,iPhone 17 256GB Chính Hãng,,iphone_17,iPhone 17 Đen 256gb,iPhone,256gb,Đen,24890000.0,Yes,https://didongviet.vn/dien-thoai/iphone-17-256gb.html
Di Động Việt,iPhone Air 256GB Chính Hãng,,iphone_air,iPhone Air Xanh Da Trời 256gb,iPhone,256gb,Xanh Da Trời,25490000.0,Yes,https://didongviet.vn/dien-thoai/iphone-air-256gb.html
Di Động Việt,iPhone 16 128GB Chính Hãng (VN/A),,iphone_16,iPhone 16 Hồng 128gb,iPhone,128gb,Hồng,19690000.0,Yes,https://didongviet.vn/dien-thoai/iphone-16-128gb.html
Di Động Việt,iPhone 17 Pro Max 1TB Chính Hãng,,iphone_17_pro_max,iPhone 17 Pro Max Bạc 1tb,iPhone,1tb,Bạc,50990000.0,Yes,https://didongviet.vn/dien-thoai/iphone-17-pro-max-1tb.html
Di Động Việt,iPhone 17 Pro 256GB Chính Hãng,,iphone_17_pro,iPhone 17 Pro Xanh Đậm 256gb,iPhone,256gb,Xanh Đậm,33890000.0,Yes,https://didongviet.vn/dien-thoai/iphone-17-pro-256gb.html
Di Động Việt,iPhone 17 Pro 512GB Chính Hãng,,iphone_17_pro,iPhone 17 Pro Cam Vũ Trụ 512gb,iPhone,512gb,Cam Vũ Trụ,40390000.0,Yes,https://didongviet.vn/dien-thoai/iphone-17-pro-512gb.html
Di Động Việt,iPhone Air 1TB Chính Hãng,,iphone_air,iPhone Air Vàng Nhạt 1tb,iPhone,1tb,Vàng Nhạt,35790000.0,Yes,https://didongviet.vn/dien-thoai/iphone-air-1tb.html
Di Động Việt,iPhone 17 256GB Chính Hãng,,iphone_17,iPhone 17 Trắng 256gb,iPhone,256gb,Trắng,24890000.0,Yes,https://didongviet.vn/dien-thoai/iphone-17-256gb.html
Di Động Việt,iPhone 17 Pro Max 256GB Chính Hãng,,iphone_17_pro_max,iPhone 17 Pro Max Cam Vũ Trụ 256gb,iPhone,256gb,Cam Vũ Trụ,36990000.0,Yes,https://didongviet.vn/dien-thoai/iphone-17-pro-max-256gb.html
Di Động Việt,iPhone 17 Pro Max 512GB Chính Hãng,,iphone_17_pro_max,iPhone 17 Pro Max Cam Vũ Trụ 512gb,iPhone,512gb,Cam Vũ Trụ,43490000.0,Yes,https://didongviet.vn/dien-thoai/iphone-17-pro-max-512gb.html
Di Động Việt,iPhone 17 Pro 256GB Chính Hãng,,iphone_17_pro,iPhone 17 Pro Bạc 256gb,iPhone,256gb,Bạc,34490000.0,Yes,https://didongviet.vn/dien-thoai/iphone-17-pro-256gb.html
Di Động Việt,iPhone Air 256GB Chính Hãng,,iphone_air,iPhone Air Vàng Nhạt 256gb,iPhone,256gb,Vàng Nhạt,25490000.0,Yes,https://didongviet.vn/dien-thoai/iphone-air-256gb.html
Di Động Việt,iPhone 17 Pro Max 256GB Chính Hãng,,iphone_17_pro_max,iPhone 17 Pro Max Bạc 256gb,iPhone,256gb,Bạc,37590000.0,Yes,https://didongviet.vn/dien-thoai/iphone-17-pro-max-256gb.html
Di Động Việt,iPhone 17 Pro Max 512GB Chính Hãng,,iphone_17_pro_max,iPhone 17 Pro Max 512gb,iPhone,512gb,Xanh Đậm,43490000.0,Yes,https://didongviet.vn/dien-thoai/iphone-17-pro-max-512gb.html
Di Động Việt,iPhone Air 1TB Chính Hãng,,iphone_air,iPhone Air Đen Không Gian 1tb,iPhone,1tb,Đen Không Gian,35790000.0,Yes,https://didongviet.vn/dien-thoai/iphone-air-1tb.html
Di Động Việt,iPhone Air 256GB Chính Hãng,,iphone_air,iPhone Air Đen Không Gian 256gb,iPhone,256gb,Đen Không Gian,25690000.0,Yes,https://didongviet.vn/dien-thoai/iphone-air-256gb.html
Di Động Việt,iPhone Air 512GB Chính Hãng,,iphone_air,iPhone Air Vàng Nhạt 512gb,iPhone,512gb,Vàng Nhạt,31290000.0,Yes,https://didongviet.vn/dien-thoai/iphone-air-512gb.html
Di Động Việt,iPhone 17 Pro Max 512GB Chính Hãng,,iphone_17_pro_max,iPhone 17 Pro Max Bạc 512gb,iPhone,512gb,Bạc,44490000.0,Yes,https://didongviet.vn/dien-thoai/iphone-17-pro-max-512gb.html
Di Động Việt,Apple Watch SE 2 (2024) 44mm (GPS) Viền nhôm - Dây cao su size S/M,,apple_watch_se_2,Apple Watch SE 2 44mm (GPS) Dây Cao Su,Watch,unknown_storage,Default,5690000.0,Yes,https://didongviet.vn/dong-ho-thong-minh/apple-watch-se-2-2024-gps-44mm-vien-nhom-day-cao-su-s-m.html
Di Động Việt,Apple Watch SE 2 (2024) 40mm (LTE) Viền nhôm - Dây cao su S/M,,apple_watch_se_2,Apple Watch SE 2 40mm (GPS + Cellular) Dây Cao Su,Watch,unknown_storage,Default,6890000.0,Yes,https://didongviet.vn/dong-ho-thong-minh/apple-watch-se-2-2024-lte-40mm-vien-nhom-day-cao-su-s-m.html
Di Động Việt,Apple Watch SE 2 (2024) 40mm (GPS) Viền nhôm - Dây cao su S/M,,apple_watch_se_2,Apple Watch SE 2 40mm (GPS) Dây Cao Su,Watch,unknown_storage,Default,4990000.0,Yes,https://didongviet.vn/dong-ho-thong-minh/apple-watch-se-2-2024-gps-40mm-vien-nhom-day-cao-su-s-m.html
Di Động Việt,iPhone Air 512GB Chính Hãng,,iphone_air,iPhone Air Trắng Mây 512gb,iPhone,512gb,Trắng Mây,31290000.0,Yes,https://didongviet.vn/dien-thoai/iphone-air-512gb.html
Di Động Việt,Apple Watch SE 2 (2024) 44mm (LTE) Viền nhôm - Dây cao su size S/M,,apple_watch_se_2,Apple Watch SE 2 44mm (GPS + Cellular) Dây Cao Su,Watch,unknown_storage,Default,7590000.0,Yes,https://didongviet.vn/dong-ho-thong-minh/apple-watch-se-2-2024-lte-44mm-vien-nhom-day-cao-su-s-m.html
Di Động Việt,Apple Watch SE 3 (2025) 44mm (5G) Viền nhôm - Dây cao su S/M,,apple_watch_se_3,Apple Watch SE 3 44 mm Nhôm Bạc Dây Cao Su,Watch,unknown_storage,Nhôm Bạc,8690000.0,Yes,https://didongviet.vn/dong-ho-thong-minh/apple-watch-se-3-2025-44mm-5g-vien-nhom-day-cao-su-s-m.html
Di Động Việt,iPhone Air 512GB Chính Hãng,,iphone_air,iPhone Air Đen Không Gian 512gb,iPhone,512gb,Đen Không Gian,31290000.0,Yes,https://didongviet.vn/dien-thoai/iphone-air-512gb.html
Di Động Việt,Apple Watch SE 3 (2025) 44mm (GPS) Viền nhôm - Dây cao su S/M,,apple_watch_se_3,Apple Watch SE 3 44 mm Nhôm Ánh Sao Dây Cao Su,Watch,unknown_storage,Nhôm Ánh Sao,7190000.0,Yes,https://didongviet.vn/dong-ho-thong-minh/apple-watch-se-3-2025-44mm-gps-vien-nhom-day-cao-su-s-m.html
Di Động Việt,Apple Watch SE 3 (2025) 40mm (GPS) Viền nhôm - Dây cao su S/M,,apple_watch_se_3,Apple Watch SE 3 40 mm Nhôm Ánh Sao Dây Cao Su,Watch,unknown_storage,Nhôm Ánh Sao,6390000.0,Yes,https://didongviet.vn/dong-ho-thong-minh/apple-watch-se-3-2025-gps-40mm-vien-nhom-day-cao-su.html
Di Động Việt,Apple Watch Series 11 42mm (GPS) Viền nhôm - Dây cao su S/M,,apple_watch_series_11_aluminum,Apple Watch Series 11 (Nhôm) 42mm (GPS) Nhôm Vàng Hồng Dây Cao Su,Watch,unknown_storage,Nhôm Vàng Hồng,9590000.0,Yes,https://didongviet.vn/dong-ho-thong-minh/apple-watch-series-11-gps-42mm-nhom-day-cao-su-s-m.html
Di Động Việt,Apple Watch Series 9 45mm (GPS) Viền nhôm - Dây cao su size M/L,,apple_watch_series_9,Apple Watch Series 9 45mm Nhôm Bạc Dây Cao Su,Watch,unknown_storage,Nhôm Bạc,10390000.0,Yes,https://didongviet.vn/dong-ho-thong-minh/apple-watch-series-9-45mm-gps-vien-nhom-day-cao-su-size-m-l.html
Di Động Việt,Apple Watch Series 11 46mm (GPS) Viền nhôm - Dây cao su M/L,,apple_watch_series_11_aluminum,Apple Watch Series 11 (Nhôm) 46mm (GPS) Nhôm Xám Không Gian Dây Cao Su,Watch,unknown_storage,Nhôm Xám Không Gian,9990000.0,Yes,https://didongviet.vn/dong-ho-thong-minh/apple-watch-series-11-46mm-gps-vien-nhom-day-cao-su-m-l.html
Di Động Việt,iPad A16 11 inch (2025) | 128GB Wifi & 5G Chính Hãng,,ipad_a16,iPad (A16) (Wi-Fi + Cellular) Hồng 128gb,iPad,128gb,Hồng,12490000.0,Yes,https://didongviet.vn/may-tinh-bang/ipad-a16-11-inch-2025-128gb-wifi-5g.html
Di Động Việt,Apple Watch SE 3 (2025) 40mm (GPS) Viền nhôm - Dây cao su S/M,,apple_watch_se_3,Apple Watch SE 3 40 mm Nhôm Bạc Dây Cao Su,Watch,unknown_storage,Nhôm Bạc,6390000.0,Yes,https://didongviet.vn/dong-ho-thong-minh/apple-watch-se-3-2025-gps-40mm-vien-nhom-day-cao-su.html
Di Động Việt,Apple Watch Series 11 46mm (GPS) Viền nhôm - Dây cao su S/M,,apple_watch_series_11_aluminum,Apple Watch Series 11 (Nhôm) 46mm (GPS) Nhôm Bạc Dây Cao Su,Watch,unknown_storage,Nhôm Bạc,10890000.0,Yes,https://didongviet.vn/dong-ho-thong-minh/apple-watch-series-11-46mm-gps-vien-nhom-day-cao-su-s-m.html
Di Động Việt,Apple Watch Series 11 42mm (GPS) Viền nhôm - Dây cao su S/M,,apple_watch_series_11_aluminum,Apple Watch Series 11 (Nhôm) 42mm (GPS) Nhôm Xám Không Gian Dây Cao Su,Watch,unknown_storage,Nhôm Xám Không Gian,9590000.0,Yes,https://didongviet.vn/dong-ho-thong-minh/apple-watch-series-11-gps-42mm-nhom-day-cao-su-s-m.html
Di Động Việt,Apple Watch Series 11 46mm (GPS) Viền nhôm - Dây cao su S/M,,apple_watch_series_11_aluminum,Apple Watch Series 11 (Nhôm) 46mm (GPS) Nhôm Xám Không Gian Dây Cao Su,Watch,unknown_storage,Nhôm Xám Không Gian,10890000.0,Yes,https://didongviet.vn/dong-ho-thong-minh/apple-watch-series-11-46mm-gps-vien-nhom-day-cao-su-s-m.html
Di Động Việt,Apple Watch Series 11 42mm (GPS) Viền nhôm - Dây cao su S/M,,apple_watch_series_11_aluminum,Apple Watch Series 11 (Nhôm) 42mm (GPS) Nhôm Bạc Dây Cao Su,Watch,unknown_storage,Nhôm Bạc,9790000.0,Yes,https://didongviet.vn/dong-ho-thong-minh/apple-watch-series-11-gps-42mm-nhom-day-cao-su-s-m.html
Di Động Việt,iPad A16 11 inch 2025 256GB Wifi Chính hãng,,ipad_a16,iPad (A16) Xanh Dương 256gb,iPad,256gb,Xanh Dương,11590000.0,Yes,https://didongviet.vn/may-tinh-bang/ipad-a16-11-inch-2025-256gb-wifi.html
Di Động Việt,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,,ipad_air_11_inch_m3,iPad Air 11 inch (M3) Tím 128gb,iPad,128gb,Tím,13490000.0,Yes,https://didongviet.vn/may-tinh-bang/ipad-air-m3-11-inch-128gb-wifi.html
Di Động Việt,AirPods Pro 2 2023 (USB-C) Chính Hãng | Giá sốc - Trả góp 0%,,airpods_pro_2,AirPods Pro 2,Audio,unknown_storage,Default,5390000.0,Yes,https://didongviet.vn/thiet-bi-am-thanh/airpods-pro-2-2023-usb-c.html
Di Động Việt,iPad A16 11 inch (2025) | 128GB Wifi Chính Hãng,,ipad_a16,iPad (A16) Xanh Dương 128gb,iPad,128gb,Xanh Dương,8890000.0,Yes,https://didongviet.vn/may-tinh-bang/ipad-a16-11-inch-2025-128gb-wifi.html
Di Động Việt,iPad mini 7 2024 128GB Wifi Chính Hãng,,ipad_mini,iPad mini Xanh Dương 128gb,iPad,128gb,Xanh Dương,12290000.0,Yes,https://didongviet.vn/may-tinh-bang/ipad-mini-2024-128gb-wifi.html
Di Động Việt,Tai nghe Apple AirPods Pro 3 Chính Hãng,,airpods_pro_3,AirPods Pro 3,Audio,unknown_storage,Default,6490000.0,Yes,https://didongviet.vn/thiet-bi-am-thanh/airpods-pro-3.html
Di Động Việt,iPad Pro M5 11 inch 256GB Wifi Chính Hãng,,ipad_pro_11_inch_m5,iPad Pro 11 inch (M5) 256gb,iPad,256gb,Đen Không Gian,28890000.0,Yes,https://didongviet.vn/may-tinh-bang/ipad-pro-m5-11-inch-256gb-wifi.html
Di Động Việt,iPad A16 11 inch 2025 256GB Wifi Chính hãng,,ipad_a16,iPad (A16) Bạc 256gb,iPad,256gb,Bạc,11590000.0,Yes,https://didongviet.vn/may-tinh-bang/ipad-a16-11-inch-2025-256gb-wifi.html
Di Động Việt,Tai nghe Apple AirPods 4 ANC (Chống ồn chủ động) Chính Hãng,,airpods_4_anc,AirPods 4 ANC,Audio,unknown_storage,Default,4290000.0,Yes,https://didongviet.vn/thiet-bi-am-thanh/tai-nghe-apple-airpods-4-chong-on-chu-dong.html
Di Động Việt,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,,ipad_air_11_inch_m3,iPad Air 11 inch (M3) Xám Không Gian 128gb,iPad,128gb,Xám Không Gian,13490000.0,Yes,https://didongviet.vn/may-tinh-bang/ipad-air-m3-11-inch-128gb-wifi.html
Di Động Việt,iPad A16 11 inch (2025) | 128GB Wifi Chính Hãng,,ipad_a16,iPad (A16) Hồng 128gb,iPad,128gb,Hồng,8890000.0,Yes,https://didongviet.vn/may-tinh-bang/ipad-a16-11-inch-2025-128gb-wifi.html
Di Động Việt,iPad mini 7 2024 128GB Wifi Chính Hãng,,ipad_mini,iPad mini Xám Không Gian 128gb,iPad,128gb,Xám Không Gian,12290000.0,Yes,https://didongviet.vn/may-tinh-bang/ipad-mini-2024-128gb-wifi.html
Di Động Việt,iPad Pro M5 11 inch 256GB Wifi Chính Hãng,,ipad_pro_11_inch_m5,iPad Pro 11 inch (M5) Bạc 256gb,iPad,256gb,Bạc,28990000.0,Yes,https://didongviet.vn/may-tinh-bang/ipad-pro-m5-11-inch-256gb-wifi.html
Di Động Việt,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,,ipad_air_11_inch_m3,iPad Air 11 inch (M3) Xanh Da Trời 128gb,iPad,128gb,Xanh Da Trời,13490000.0,Yes,https://didongviet.vn/may-tinh-bang/ipad-air-m3-11-inch-128gb-wifi.html
Di Động Việt,iPad A16 11 inch (2025) | 128GB Wifi Chính Hãng,,ipad_a16,iPad (A16) Bạc 128gb,iPad,128gb,Bạc,8890000.0,Yes,https://didongviet.vn/may-tinh-bang/ipad-a16-11-inch-2025-128gb-wifi.html
Di Động Việt,iPad mini 7 2024 128GB Wifi Chính Hãng,,ipad_mini,iPad mini 128gb,iPad,128gb,Trắng,12290000.0,Yes,https://didongviet.vn/may-tinh-bang/ipad-mini-2024-128gb-wifi.html
Di Động Việt,Tai nghe Apple AirPods 4 Chính Hãng,,airpods_4_anc,AirPods 4 ANC,Audio,unknown_storage,Default,3090000.0,Yes,https://didongviet.vn/thiet-bi-am-thanh/tai-nghe-apple-airpods-4.html
Di Động Việt,iPad mini 7 2024 128GB Wifi Chính Hãng,,ipad_mini,iPad mini Tím 128gb,iPad,128gb,Tím,12290000.0,Yes,https://didongviet.vn/may-tinh-bang/ipad-mini-2024-128gb-wifi.html
Mobile World,Apple Watch Series 10 GPS + Cellular 46mm viền Titanium dây Milan,,apple_watch_series_11_titanium,Apple Watch Series 11 (Titanium Titan) 46mm (GPS + Cellular) Dây Milanese,Watch,unknown_storage,Default/Unknown,17690000.0,Yes,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-s10-lte-46mm-vien-titanium-day-thep
Mobile World,Apple Watch SE 3 GPS 40mm viền nhôm dây thể thao,,apple_watch_se_3,Apple Watch SE 3 40 mm Nhôm Bạc,Watch,unknown_storage,Nhôm Bạc,6790000.0,Yes,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-3-40mm-vien-nhom-day-the-thao
Mobile World,Apple Watch SE 2 GPS 44mm viền nhôm dây vải,,apple_watch_series_11_aluminum,Apple Watch Series 11 (Nhôm) (GPS) Nhôm Bạc Dây Vải,Watch,unknown_storage,Nhôm Bạc,,No,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-2-44mm-vien-nhom-day-vai
Mobile World,Apple Watch SE 2 GPS 44mm viền nhôm dây thể thao,,apple_watch_series_11_aluminum,Apple Watch Series 11 (Nhôm) (GPS) Nhôm Bạc,Watch,unknown_storage,Nhôm Bạc,,No,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-2-44mm-vien-nhom-day-silicone
Mobile World,Apple Watch SE 3 GPS + Cellular 40mm viền nhôm dây thể thao,,apple_watch_se_3,Apple Watch SE 3 40 mm Nhôm Bạc,Watch,unknown_storage,Nhôm Bạc,8390000.0,Yes,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-3-gps-cellular-40mm-vien-nhom-day-the-thao
Mobile World,Apple Watch SE 3 GPS 44mm viền nhôm dây thể thao,,apple_watch_se_3,Apple Watch SE 3 44 mm Nhôm Bạc,Watch,unknown_storage,Nhôm Bạc,7690000.0,Yes,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-3-40mm-vien-nhom-day-the-thao
Mobile World,Apple Watch Series 10 GPS + Cellular 46mm viền Titanium dây thể thao,,apple_watch_series_11_titanium,Apple Watch Series 11 (Titanium Titan) 46mm (GPS + Cellular) Titan Tự Nhiên,Watch,unknown_storage,Titan Tự Nhiên,,No,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-s10-lte-46mm-vien-titanium-day-the-thao
Mobile World,Apple Watch SE 3 GPS + Cellular 44mm viền nhôm dây thể thao,,apple_watch_se_3,Apple Watch SE 3 44 mm Nhôm Bạc,Watch,unknown_storage,Nhôm Bạc,9190000.0,Yes,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-3-gps-cellular-40mm-vien-nhom-day-the-thao
Mobile World,Apple Watch SE 3 GPS 44mm viền nhôm dây thể thao,,apple_watch_se_3,Apple Watch SE 3 44 mm Nhôm Bạc,Watch,unknown_storage,Nhôm Bạc,7690000.0,Yes,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-3-40mm-vien-nhom-day-the-thao
Mobile World,Apple Watch SE 2 GPS 44mm viền nhôm dây vải,,apple_watch_series_11_aluminum,Apple Watch Series 11 (Nhôm) (GPS) Nhôm Bạc Dây Vải,Watch,unknown_storage,Nhôm Bạc,,No,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-2-44mm-vien-nhom-day-vai
Mobile World,Apple Watch SE 2 GPS 44mm viền nhôm dây thể thao,,apple_watch_series_11_aluminum,Apple Watch Series 11 (Nhôm) (GPS) Nhôm Bạc,Watch,unknown_storage,Nhôm Bạc,,No,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-2-44mm-vien-nhom-day-silicone
Mobile World,Apple Watch SE 3 GPS 44mm viền nhôm dây thể thao,,apple_watch_se_3,Apple Watch SE 3 44 mm Nhôm Bạc,Watch,unknown_storage,Nhôm Bạc,7690000.0,Yes,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-3-40mm-vien-nhom-day-the-thao
Mobile World,Apple Watch Series 10 GPS + Cellular 46mm viền Titanium dây thể thao,,apple_watch_series_11_titanium,Apple Watch Series 11 (Titanium Titan) 46mm (GPS + Cellular) Titan Xám,Watch,unknown_storage,Titan Xám,,No,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-s10-lte-46mm-vien-titanium-day-the-thao
Mobile World,Apple Watch SE 3 GPS + Cellular 40mm viền nhôm dây thể thao,,apple_watch_se_3,Apple Watch SE 3 40 mm Nhôm Bạc,Watch,unknown_storage,Nhôm Bạc,8390000.0,Yes,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-3-gps-cellular-40mm-vien-nhom-day-the-thao
Mobile World,Apple Watch SE 3 GPS + Cellular 44mm viền nhôm dây thể thao,,apple_watch_se_3,Apple Watch SE 3 44 mm Nhôm Bạc,Watch,unknown_storage,Nhôm Bạc,9190000.0,Yes,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-3-gps-cellular-40mm-vien-nhom-day-the-thao
Mobile World,Apple Watch SE 3 GPS 40mm viền nhôm dây thể thao,,apple_watch_se_3,Apple Watch SE 3 40 mm Nhôm Bạc,Watch,unknown_storage,Nhôm Bạc,6790000.0,Yes,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-3-40mm-vien-nhom-day-the-thao
Mobile World,Apple Watch SE 2 GPS 44mm viền nhôm dây vải,,apple_watch_series_11_aluminum,Apple Watch Series 11 (Nhôm) (GPS) Nhôm Bạc Dây Vải,Watch,unknown_storage,Nhôm Bạc,,No,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-2-44mm-vien-nhom-day-vai
Mobile World,Apple Watch SE 2 GPS 44mm viền nhôm dây thể thao,,apple_watch_series_11_aluminum,Apple Watch Series 11 (Nhôm) (GPS) Nhôm Bạc,Watch,unknown_storage,Nhôm Bạc,,No,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-2-44mm-vien-nhom-day-silicone
Mobile World,Apple Watch Series 10 GPS + Cellular 46mm viền Titanium dây thể thao,,apple_watch_series_11_titanium,Apple Watch Series 11 (Titanium Titan) 46mm (GPS + Cellular) Titan Gold,Watch,unknown_storage,Titan Gold,,No,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-s10-lte-46mm-vien-titanium-day-the-thao
Mobile World,Apple Watch SE 3 GPS 44mm viền nhôm dây thể thao,,apple_watch_se_3,Apple Watch SE 3 44 mm Nhôm Bạc,Watch,unknown_storage,Nhôm Bạc,7690000.0,Yes,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-3-40mm-vien-nhom-day-the-thao
Mobile World,Apple Watch SE 3 GPS 44mm viền nhôm dây thể thao,,apple_watch_se_3,Apple Watch SE 3 44 mm Nhôm Bạc,Watch,unknown_storage,Nhôm Bạc,7690000.0,Yes,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-3-40mm-vien-nhom-day-the-thao
Mobile World,Apple Watch SE 3 GPS 44mm viền nhôm dây thể thao,,apple_watch_se_3,Apple Watch SE 3 44 mm Nhôm Bạc,Watch,unknown_storage,Nhôm Bạc,7690000.0,Yes,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-3-40mm-vien-nhom-day-the-thao
Mobile World,Apple Watch SE 2 GPS 44mm viền nhôm dây vải,,apple_watch_series_11_aluminum,Apple Watch Series 11 (Nhôm) (GPS) Nhôm Bạc Dây Vải,Watch,unknown_storage,Nhôm Bạc,,No,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-2-44mm-vien-nhom-day-vai
Mobile World,Apple Watch SE 2 GPS 44mm viền nhôm dây thể thao,,apple_watch_series_11_aluminum,Apple Watch Series 11 (Nhôm) (GPS) Nhôm Bạc,Watch,unknown_storage,Nhôm Bạc,,No,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-2-44mm-vien-nhom-day-silicone
Mobile World,Apple Watch Series 10 GPS + Cellular 46mm viền Titanium dây thể thao,,apple_watch_series_11_titanium,Apple Watch Series 11 (Titanium Titan) 46mm (GPS + Cellular) Titan Tự Nhiên,Watch,unknown_storage,Titan Tự Nhiên,,No,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-s10-lte-46mm-vien-titanium-day-the-thao
Mobile World,Apple Watch SE 3 GPS 40mm viền nhôm dây thể thao,,apple_watch_se_3,Apple Watch SE 3 40 mm Nhôm Bạc,Watch,unknown_storage,Nhôm Bạc,6790000.0,Yes,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-3-40mm-vien-nhom-day-the-thao
Mobile World,Apple Watch SE 2 GPS 44mm viền nhôm dây vải,,apple_watch_series_11_aluminum,Apple Watch Series 11 (Nhôm) (GPS) Nhôm Bạc Dây Vải,Watch,unknown_storage,Nhôm Bạc,,No,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-2-44mm-vien-nhom-day-vai
Mobile World,Apple Watch SE 2 GPS 44mm viền nhôm dây thể thao,,apple_watch_series_11_aluminum,Apple Watch Series 11 (Nhôm) (GPS) Nhôm Bạc,Watch,unknown_storage,Nhôm Bạc,,No,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-2-44mm-vien-nhom-day-silicone
